iso3,decile,capex,income,region
HRV,30,1321909.827578892,Emerging Market Economies,Emerging and Developing Europe
HRV,40,1276728.1508301874,Emerging Market Economies,Emerging and Developing Europe
HRV,50,863642.6883877815,Emerging Market Economies,Emerging and Developing Europe
HRV,60,734678.2175437985,Emerging Market Economies,Emerging and Developing Europe
HRV,70,698839.3381795888,Emerging Market Economies,Emerging and Developing Europe
HRV,80,635390.7724414887,Emerging Market Economies,Emerging and Developing Europe
HRV,90,627056.7688195761,Emerging Market Economies,Emerging and Developing Europe
HRV,100,347360.66831163183,Emerging Market Economies,Emerging and Developing Europe
CUB,10,11303811.311219577,0.0,0.0
CUB,20,12207701.857932275,0.0,0.0
CUB,30,5361653.341471446,0.0,0.0
CUB,40,3194568.849468059,0.0,0.0
CUB,50,3323733.3309410256,0.0,0.0
CUB,60,3237438.17612255,0.0,0.0
CUB,70,2342887.392371498,0.0,0.0
CUB,80,2517438.03325987,0.0,0.0
CUB,90,2430017.0263734483,0.0,0.0
CUB,100,1592916.5204752581,0.0,0.0
CYP,10,208805.68184320634,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,1167633.1844090975,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,1505500.4705347957,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,697019.234076201,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,493273.6362388864,Advanced Economies,Advanced Economies
CZE,10,259204.28047437896,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,4167102.1551567274,Advanced Economies,Advanced Economies
CZE,100,2694174.016489486,Advanced Economies,Advanced Economies
DNK,10,2001920.8233131082,Advanced Economies,Advanced Economies
DNK,20,688006.7199062651,Advanced Economies,Advanced Economies
DNK,30,574964.7732345031,Advanced Economies,Advanced Economies
DNK,40,420977.7364722265,Advanced Economies,Advanced Economies
DNK,50,353687.71576869563,Advanced Economies,Advanced Economies
DNK,60,408576.9763826926,Advanced Economies,Advanced Economies
DNK,70,363343.1804515675,Advanced Economies,Advanced Economies
DNK,80,264416.88398264605,Advanced Economies,Advanced Economies
DNK,90,214334.84471923392,Advanced Economies,Advanced Economies
DNK,100,1101776.7637035355,Advanced Economies,Advanced Economies
DJI,10,2867352.376903357,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,566537.0764197017,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,238076.32402086232,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,203205.3266113274,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,195077.1135468743,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,151785.6301374076,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,134605.09133106694,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,215368.14612970708,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,117423.59384340998,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,283633.14056740364,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,91965.4828789163,Emerging Market Economies,Latin America and the Caribbean
DMA,20,5587.964798205824,Emerging Market Economies,Latin America and the Caribbean
DMA,30,47497.70078474951,Emerging Market Economies,Latin America and the Caribbean
DMA,40,7056.503290095424,Emerging Market Economies,Latin America and the Caribbean
DMA,50,27807.07418954111,Emerging Market Economies,Latin America and the Caribbean
DMA,60,28128.345294774736,Emerging Market Economies,Latin America and the Caribbean
DMA,70,33392.228902463656,Emerging Market Economies,Latin America and the Caribbean
DMA,80,21827.987492991502,Emerging Market Economies,Latin America and the Caribbean
DMA,90,21478.73969310364,Emerging Market Economies,Latin America and the Caribbean
DMA,100,5452.752542346464,Emerging Market Economies,Latin America and the Caribbean
DOM,10,31703457.98174073,Emerging Market Economies,Latin America and the Caribbean
DOM,20,6668566.422829286,Emerging Market Economies,Latin America and the Caribbean
DOM,30,6272621.0007347865,Emerging Market Economies,Latin America and the Caribbean
DOM,40,3311293.62552366,Emerging Market Economies,Latin America and the Caribbean
DOM,50,2275554.4945775275,Emerging Market Economies,Latin America and the Caribbean
DOM,60,2054460.7723990919,Emerging Market Economies,Latin America and the Caribbean
DOM,70,2133918.5589535926,Emerging Market Economies,Latin America and the Caribbean
DOM,80,1201812.3203451235,Emerging Market Economies,Latin America and the Caribbean
DOM,90,841861.8216296963,Emerging Market Economies,Latin America and the Caribbean
DOM,100,1020827.777900114,Emerging Market Economies,Latin America and the Caribbean
ECU,10,38313776.48066368,Emerging Market Economies,Latin America and the Caribbean
ECU,20,11277250.309567526,Emerging Market Economies,Latin America and the Caribbean
ECU,30,4418187.212186062,Emerging Market Economies,Latin America and the Caribbean
ECU,40,3818618.2722870167,Emerging Market Economies,Latin America and the Caribbean
ECU,50,4167095.227699701,Emerging Market Economies,Latin America and the Caribbean
ECU,60,4533255.03297335,Emerging Market Economies,Latin America and the Caribbean
ECU,70,2578768.171379031,Emerging Market Economies,Latin America and the Caribbean
ECU,80,2051190.0517720357,Emerging Market Economies,Latin America and the Caribbean
ECU,90,2319688.1060700743,Emerging Market Economies,Latin America and the Caribbean
ECU,100,2334645.741477756,Emerging Market Economies,Latin America and the Caribbean
EGY,10,61623638.81977286,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,63936062.70584978,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,35762129.75233995,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,51496858.720856465,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,50500294.81024476,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,44196165.95370224,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,34661307.16876534,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,23060344.83188826,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,8709803.56945327,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,13471309.695509817,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,10069261.753373433,Emerging Market Economies,Latin America and the Caribbean
SLV,20,3023670.495157333,Emerging Market Economies,Latin America and the Caribbean
SLV,30,2817993.2991827526,Emerging Market Economies,Latin America and the Caribbean
SLV,40,1846242.3002570386,Emerging Market Economies,Latin America and the Caribbean
SLV,50,2143328.910684677,Emerging Market Economies,Latin America and the Caribbean
SLV,60,1690837.6863124357,Emerging Market Economies,Latin America and the Caribbean
SLV,70,1249219.7056488218,Emerging Market Economies,Latin America and the Caribbean
SLV,80,1436541.7310122254,Emerging Market Economies,Latin America and the Caribbean
SLV,90,835902.258626094,Emerging Market Economies,Latin America and the Caribbean
SLV,100,586818.8136043348,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,1318408.378021659,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,286717.33783423796,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,880771.0256180294,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,811326.5317611537,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,347364.45947937557,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,372515.07092376036,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,239517.12205550645,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,250657.8010797517,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,326055.7108164307,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,459433.27661080525,Emerging Market Economies,Sub-Sahara Africa
ERI,10,2945101.302147885,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,1881810.84859451,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,2318957.219145083,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,1360742.415696299,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,1451835.6046029422,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,1974459.3695714842,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,2003287.6075024316,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,1689431.465472388,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,1217924.920480644,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,1528829.52650647,Low Income Developing Countries,Sub-Sahara Africa
EST,10,1511988.629784308,Advanced Economies,Advanced Economies
EST,20,731840.804271311,Advanced Economies,Advanced Economies
EST,30,190032.8041647162,Advanced Economies,Advanced Economies
EST,40,151495.26601898388,Advanced Economies,Advanced Economies
EST,50,119939.31136070225,Advanced Economies,Advanced Economies
EST,60,93810.95637403078,Advanced Economies,Advanced Economies
EST,70,94621.95529134906,Advanced Economies,Advanced Economies
EST,80,196666.71047137995,Advanced Economies,Advanced Economies
EST,90,156548.52549076005,Advanced Economies,Advanced Economies
EST,100,133238.08431569434,Advanced Economies,Advanced Economies
SWZ,10,879481.0050994362,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,485615.7264183851,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,599417.8794786488,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,380664.7064645523,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,433654.2021913164,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,340588.67957512994,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,571013.8172556615,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,469738.5940156704,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,254858.904542275,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,265941.9677454683,Emerging Market Economies,Sub-Sahara Africa
ETH,10,64866046.50178364,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,59305931.42979029,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,88531021.19596544,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,55472425.047389,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,38699147.04348151,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,37696521.67477264,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,36876593.29361151,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,22897884.17546186,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,22566101.115551256,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,13877298.00868622,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,103216.08894083904,0.0,0.0
FRO,20,14243.925008578497,0.0,0.0
FRO,30,38132.83057943635,0.0,0.0
FRO,40,13063.278818027593,0.0,0.0
FRO,50,12280.817997663853,0.0,0.0
FRO,60,6867.887195102824,0.0,0.0
FRO,70,11782.6585548903,0.0,0.0
FRO,80,2425.446128601044,0.0,0.0
FRO,90,3727.701862989268,0.0,0.0
FRO,100,875.9407315282721,0.0,0.0
FJI,10,2259633.2652744805,Emerging Market Economies,Emerging and Developing Asia
FJI,20,173895.04996747465,Emerging Market Economies,Emerging and Developing Asia
FJI,30,317101.76239418064,Emerging Market Economies,Emerging and Developing Asia
FJI,40,233006.7933428738,Emerging Market Economies,Emerging and Developing Asia
FJI,50,143435.45750179602,Emerging Market Economies,Emerging and Developing Asia
FJI,60,74075.74767391953,Emerging Market Economies,Emerging and Developing Asia
FJI,70,109086.86077911353,Emerging Market Economies,Emerging and Developing Asia
FJI,80,85743.50710594525,Emerging Market Economies,Emerging and Developing Asia
FJI,90,206696.1094333078,Emerging Market Economies,Emerging and Developing Asia
FJI,100,75055.53499465132,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,3254465.0196167813,Advanced Economies,Advanced Economies
FRA,10,6284071.436166842,Advanced Economies,Advanced Economies
FRA,20,5878708.8056087075,Advanced Economies,Advanced Economies
FRA,30,2519006.8062424324,Advanced Economies,Advanced Economies
FRA,40,1216864.9635869905,Advanced Economies,Advanced Economies
FRA,50,2194828.070692256,Advanced Economies,Advanced Economies
FRA,60,1559906.7574730997,Advanced Economies,Advanced Economies
FRA,70,1239190.7256136097,Advanced Economies,Advanced Economies
FRA,80,679641.1980358494,Advanced Economies,Advanced Economies
FRA,90,723597.1880759109,Advanced Economies,Advanced Economies
FRA,100,7511209.1755714035,Advanced Economies,Advanced Economies
GUF,10,567086.2644040323,0.0,0.0
GUF,20,389094.45265793154,0.0,0.0
GUF,30,148554.76748852542,0.0,0.0
GUF,40,71232.19321201403,0.0,0.0
GUF,50,143520.34343873887,0.0,0.0
GUF,60,106427.4301062222,0.0,0.0
GUF,70,146800.61165565523,0.0,0.0
GUF,80,399914.1191583845,0.0,0.0
GUF,90,294130.3844132634,0.0,0.0
GUF,100,308611.5999048233,0.0,0.0
GAB,10,3699408.9138353397,Emerging Market Economies,Sub-Sahara Africa
GAB,20,753557.8009705492,Emerging Market Economies,Sub-Sahara Africa
GAB,30,663010.7855168148,Emerging Market Economies,Sub-Sahara Africa
GAB,40,579910.3115006502,Emerging Market Economies,Sub-Sahara Africa
GAB,50,621496.8942174247,Emerging Market Economies,Sub-Sahara Africa
GAB,60,1256053.6796905298,Emerging Market Economies,Sub-Sahara Africa
GAB,70,668252.2264662556,Emerging Market Economies,Sub-Sahara Africa
GAB,80,640617.3497842201,Emerging Market Economies,Sub-Sahara Africa
GAB,90,517892.35575302615,Emerging Market Economies,Sub-Sahara Africa
GAB,100,526101.989494875,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,1695841.6795752556,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,511298.7790358329,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,950370.8134808624,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,273723.06698131614,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,436022.6132851843,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,494717.01191186043,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,258269.35225202257,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,273801.5681032224,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,153322.36734455705,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,592912.3995454791,Emerging Market Economies,Caucasus and Central Asia
GEO,90,430139.1432668232,Emerging Market Economies,Caucasus and Central Asia
GEO,100,340406.18803650374,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,18704763.081097793,Advanced Economies,Advanced Economies
GHA,10,45019049.65609584,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,11252042.681555992,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,7014675.733960872,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,7540483.183288534,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,5867011.760885241,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,10202674.189096684,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,8591644.879944835,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,8781711.42780719,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,9632050.010944353,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,7385772.563617155,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,1161534.480341076,Advanced Economies,Advanced Economies
GRD,10,139506.6772899013,Emerging Market Economies,Latin America and the Caribbean
GRD,20,57735.02691896256,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,108342.27273681862,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,44407.530909097666,Emerging Market Economies,Latin America and the Caribbean
GRD,70,29010.658154321623,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,16763.894394617473,Emerging Market Economies,Latin America and the Caribbean
GRD,100,15817.063260557594,Emerging Market Economies,Latin America and the Caribbean
GLP,10,472965.3405201413,0.0,0.0
GLP,20,282783.8053173675,0.0,0.0
GLP,30,207126.90626152372,0.0,0.0
GLP,40,209841.875616575,0.0,0.0
GLP,50,84985.95962471279,0.0,0.0
GLP,60,272547.4989761268,0.0,0.0
GLP,70,70944.80107802112,0.0,0.0
GLP,80,85675.75932802029,0.0,0.0
GLP,90,50373.221853867064,0.0,0.0
GLP,100,14620.11510484342,0.0,0.0
GTM,10,16096525.505006772,Emerging Market Economies,Latin America and the Caribbean
GTM,20,8028732.632286351,Emerging Market Economies,Latin America and the Caribbean
GTM,30,8100865.777029546,Emerging Market Economies,Latin America and the Caribbean
GTM,40,7604999.137668404,Emerging Market Economies,Latin America and the Caribbean
GTM,50,8713394.235631384,Emerging Market Economies,Latin America and the Caribbean
GTM,60,6567012.901870471,Emerging Market Economies,Latin America and the Caribbean
GTM,70,6844988.4476749385,Emerging Market Economies,Latin America and the Caribbean
GTM,80,6225406.294596353,Emerging Market Economies,Latin America and the Caribbean
GTM,90,6125147.495850658,Emerging Market Economies,Latin America and the Caribbean
GTM,100,6483936.554000249,Emerging Market Economies,Latin America and the Caribbean
GIN,10,14804674.82104858,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,2782482.47775641,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,4033583.2878608364,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,8057662.6956616035,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,2331069.5313058645,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,3548344.0500699277,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,4888096.7942756545,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,4553482.9988015415,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,3026111.75575247,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,3657013.0020307726,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,3120936.0667070267,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,720966.148650545,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,622578.7057898506,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,812949.147020315,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,805749.9311359469,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,610568.6942777192,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,539415.0164609791,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,251878.67743845715,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,303258.72270928446,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,202563.72393495645,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,1102739.0141521853,Emerging Market Economies,Latin America and the Caribbean
GUY,20,439257.5109263108,Emerging Market Economies,Latin America and the Caribbean
GUY,30,398015.2966857862,Emerging Market Economies,Latin America and the Caribbean
GUY,40,365449.2568105076,Emerging Market Economies,Latin America and the Caribbean
GUY,50,165649.6327897139,Emerging Market Economies,Latin America and the Caribbean
GUY,60,176294.3509249624,Emerging Market Economies,Latin America and the Caribbean
GUY,70,391197.91522461554,Emerging Market Economies,Latin America and the Caribbean
GUY,80,298367.6425714639,Emerging Market Economies,Latin America and the Caribbean
GUY,90,625526.7324064381,Emerging Market Economies,Latin America and the Caribbean
GUY,100,2589012.3922306844,Emerging Market Economies,Latin America and the Caribbean
HTI,10,19657621.96536838,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,9289518.116362795,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,7954603.708834841,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,5971099.967457961,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,2463989.556998662,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,2658787.799660098,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,6563029.18501307,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,4145095.2475299994,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,3838737.7898119097,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,2601309.3728607744,Low Income Developing Countries,Latin America and the Caribbean
HND,10,14942922.775676984,Low Income Developing Countries,Latin America and the Caribbean
HND,20,3129586.3228354873,Low Income Developing Countries,Latin America and the Caribbean
HND,30,2070748.4374080857,Low Income Developing Countries,Latin America and the Caribbean
HND,40,2240257.233759895,Low Income Developing Countries,Latin America and the Caribbean
HND,50,2856337.961975629,Low Income Developing Countries,Latin America and the Caribbean
HND,60,1830930.8781615156,Low Income Developing Countries,Latin America and the Caribbean
HND,70,2713098.353739786,Low Income Developing Countries,Latin America and the Caribbean
HND,80,1817744.7004171058,Low Income Developing Countries,Latin America and the Caribbean
HND,90,1544191.9469684092,Low Income Developing Countries,Latin America and the Caribbean
HND,100,2055604.2683229183,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,7759587.617908573,Advanced Economies,Advanced Economies
HKG,20,7390083.4456272125,Advanced Economies,Advanced Economies
HKG,30,9976612.651596736,Advanced Economies,Advanced Economies
HKG,40,1108512.5168440817,Advanced Economies,Advanced Economies
HKG,50,3140785.4643915645,Advanced Economies,Advanced Economies
HKG,60,8416483.924186546,Advanced Economies,Advanced Economies
HKG,70,2101554.9798502387,Advanced Economies,Advanced Economies
HKG,80,2401777.119828844,Advanced Economies,Advanced Economies
HKG,90,3828063.224834895,Advanced Economies,Advanced Economies
HKG,100,1801332.8398716326,Advanced Economies,Advanced Economies
HUN,10,17228525.285691276,Emerging Market Economies,Emerging and Developing Europe
HUN,20,4067774.2287948825,Emerging Market Economies,Emerging and Developing Europe
HUN,30,3686244.7307021576,Emerging Market Economies,Emerging and Developing Europe
HUN,40,3173386.519700098,Emerging Market Economies,Emerging and Developing Europe
HUN,50,2502218.2151735118,Emerging Market Economies,Emerging and Developing Europe
HUN,60,2392307.158805644,Emerging Market Economies,Emerging and Developing Europe
HUN,70,1788790.6921615817,Emerging Market Economies,Emerging and Developing Europe
HUN,80,1790868.0831775984,Emerging Market Economies,Emerging and Developing Europe
HUN,90,1560545.6177804198,Emerging Market Economies,Emerging and Developing Europe
HUN,100,1110222.6187984238,Emerging Market Economies,Emerging and Developing Europe
ISL,10,1101122.4333984528,Advanced Economies,Advanced Economies
ISL,20,58030.95446509353,Advanced Economies,Advanced Economies
ISL,30,111370.86692667384,Advanced Economies,Advanced Economies
ISL,40,82526.57561187561,Advanced Economies,Advanced Economies
ISL,50,246489.54750125596,Advanced Economies,Advanced Economies
ISL,60,189218.79313563905,Advanced Economies,Advanced Economies
ISL,70,278086.5785424386,Advanced Economies,Advanced Economies
ISL,80,256337.5008217396,Advanced Economies,Advanced Economies
ISL,90,194033.75186244378,Advanced Economies,Advanced Economies
ISL,100,495613.69506057486,Advanced Economies,Advanced Economies
IND,10,915450214.0646126,Emerging Market Economies,Emerging and Developing Asia
IND,20,690206406.2190657,Emerging Market Economies,Emerging and Developing Asia
IND,30,493894244.52737135,Emerging Market Economies,Emerging and Developing Asia
IND,40,318157553.3959918,Emerging Market Economies,Emerging and Developing Asia
IND,50,383449540.66858625,Emerging Market Economies,Emerging and Developing Asia
IND,60,319289647.3046798,Emerging Market Economies,Emerging and Developing Asia
IND,70,281903982.94641095,Emerging Market Economies,Emerging and Developing Asia
IND,80,290493362.88303983,Emerging Market Economies,Emerging and Developing Asia
IND,90,311424263.1600083,Emerging Market Economies,Emerging and Developing Asia
IND,100,81223221.08811335,Emerging Market Economies,Emerging and Developing Asia
IDN,10,241161378.8994179,Emerging Market Economies,Emerging and Developing Asia
IDN,20,176039076.4335217,Emerging Market Economies,Emerging and Developing Asia
IDN,30,160731065.31734204,Emerging Market Economies,Emerging and Developing Asia
IDN,40,85614567.77571902,Emerging Market Economies,Emerging and Developing Asia
IDN,50,42951558.59042381,Emerging Market Economies,Emerging and Developing Asia
IDN,60,42869528.27985461,Emerging Market Economies,Emerging and Developing Asia
IDN,70,35662159.15301584,Emerging Market Economies,Emerging and Developing Asia
IDN,80,31958904.80136742,Emerging Market Economies,Emerging and Developing Asia
IDN,90,51828615.83856687,Emerging Market Economies,Emerging and Developing Asia
IDN,100,29859583.653134055,Emerging Market Economies,Emerging and Developing Asia
IRN,10,36368855.189127065,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,22331714.173826654,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,14199588.262774568,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,10931882.418606695,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,8770679.213989047,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,7050154.009001017,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,18370525.944432978,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,19618961.47260199,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,18239152.893032968,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,12904384.377781564,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,44258420.62720063,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
