iso3,decile,capex,income,region
HRV,30,132190.9827578892,Emerging Market Economies,Emerging and Developing Europe
HRV,40,127672.81508301874,Emerging Market Economies,Emerging and Developing Europe
HRV,50,86364.26883877814,Emerging Market Economies,Emerging and Developing Europe
HRV,60,73467.82175437985,Emerging Market Economies,Emerging and Developing Europe
HRV,70,69883.93381795888,Emerging Market Economies,Emerging and Developing Europe
HRV,80,63539.077244148866,Emerging Market Economies,Emerging and Developing Europe
HRV,90,62705.67688195762,Emerging Market Economies,Emerging and Developing Europe
HRV,100,34736.06683116319,Emerging Market Economies,Emerging and Developing Europe
CUB,10,1130381.1311219577,0.0,0.0
CUB,20,1220770.1857932275,0.0,0.0
CUB,30,536165.3341471446,0.0,0.0
CUB,40,319456.8849468059,0.0,0.0
CUB,50,332373.33309410256,0.0,0.0
CUB,60,323743.817612255,0.0,0.0
CUB,70,234288.73923714983,0.0,0.0
CUB,80,251743.80332598698,0.0,0.0
CUB,90,243001.70263734483,0.0,0.0
CUB,100,159291.65204752583,0.0,0.0
CYP,10,20880.568184320633,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,116763.31844090976,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,150550.04705347956,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,69701.9234076201,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,49327.36362388864,Advanced Economies,Advanced Economies
CZE,10,25920.428047437894,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,416710.21551567275,Advanced Economies,Advanced Economies
CZE,100,269417.4016489486,Advanced Economies,Advanced Economies
DNK,10,200192.0823313108,Advanced Economies,Advanced Economies
DNK,20,68800.6719906265,Advanced Economies,Advanced Economies
DNK,30,57496.47732345031,Advanced Economies,Advanced Economies
DNK,40,42097.77364722265,Advanced Economies,Advanced Economies
DNK,50,35368.77157686956,Advanced Economies,Advanced Economies
DNK,60,40857.69763826926,Advanced Economies,Advanced Economies
DNK,70,36334.318045156746,Advanced Economies,Advanced Economies
DNK,80,26441.688398264603,Advanced Economies,Advanced Economies
DNK,90,21433.48447192339,Advanced Economies,Advanced Economies
DNK,100,110177.67637035355,Advanced Economies,Advanced Economies
DJI,10,286735.23769033566,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,56653.70764197017,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,23807.63240208623,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,20320.532661132736,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,19507.71135468743,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,15178.56301374076,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,13460.509133106694,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,21536.81461297071,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,11742.359384340998,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,28363.31405674036,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,9196.54828789163,Emerging Market Economies,Latin America and the Caribbean
DMA,20,558.7964798205825,Emerging Market Economies,Latin America and the Caribbean
DMA,30,4749.77007847495,Emerging Market Economies,Latin America and the Caribbean
DMA,40,705.6503290095424,Emerging Market Economies,Latin America and the Caribbean
DMA,50,2780.707418954111,Emerging Market Economies,Latin America and the Caribbean
DMA,60,2812.8345294774736,Emerging Market Economies,Latin America and the Caribbean
DMA,70,3339.2228902463653,Emerging Market Economies,Latin America and the Caribbean
DMA,80,2182.79874929915,Emerging Market Economies,Latin America and the Caribbean
DMA,90,2147.8739693103635,Emerging Market Economies,Latin America and the Caribbean
DMA,100,545.2752542346464,Emerging Market Economies,Latin America and the Caribbean
DOM,10,3170345.798174073,Emerging Market Economies,Latin America and the Caribbean
DOM,20,666856.6422829287,Emerging Market Economies,Latin America and the Caribbean
DOM,30,627262.1000734787,Emerging Market Economies,Latin America and the Caribbean
DOM,40,331129.362552366,Emerging Market Economies,Latin America and the Caribbean
DOM,50,227555.44945775272,Emerging Market Economies,Latin America and the Caribbean
DOM,60,205446.07723990918,Emerging Market Economies,Latin America and the Caribbean
DOM,70,213391.85589535924,Emerging Market Economies,Latin America and the Caribbean
DOM,80,120181.23203451234,Emerging Market Economies,Latin America and the Caribbean
DOM,90,84186.18216296964,Emerging Market Economies,Latin America and the Caribbean
DOM,100,102082.77779001139,Emerging Market Economies,Latin America and the Caribbean
ECU,10,3831377.6480663684,Emerging Market Economies,Latin America and the Caribbean
ECU,20,1127725.0309567526,Emerging Market Economies,Latin America and the Caribbean
ECU,30,441818.72121860617,Emerging Market Economies,Latin America and the Caribbean
ECU,40,381861.8272287017,Emerging Market Economies,Latin America and the Caribbean
ECU,50,416709.5227699701,Emerging Market Economies,Latin America and the Caribbean
ECU,60,453325.50329733506,Emerging Market Economies,Latin America and the Caribbean
ECU,70,257876.81713790313,Emerging Market Economies,Latin America and the Caribbean
ECU,80,205119.00517720357,Emerging Market Economies,Latin America and the Caribbean
ECU,90,231968.81060700744,Emerging Market Economies,Latin America and the Caribbean
ECU,100,116732.28707388778,Emerging Market Economies,Latin America and the Caribbean
EGY,10,6162363.881977286,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,6393606.270584978,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,3576212.9752339954,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,5149685.872085646,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,5050029.481024476,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,4419616.595370224,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,3466130.7168765333,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,2306034.483188826,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,870980.3569453269,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,449043.6565169939,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,1006926.1753373434,Emerging Market Economies,Latin America and the Caribbean
SLV,20,302367.0495157333,Emerging Market Economies,Latin America and the Caribbean
SLV,30,281799.32991827524,Emerging Market Economies,Latin America and the Caribbean
SLV,40,184624.23002570387,Emerging Market Economies,Latin America and the Caribbean
SLV,50,214332.8910684677,Emerging Market Economies,Latin America and the Caribbean
SLV,60,169083.76863124358,Emerging Market Economies,Latin America and the Caribbean
SLV,70,124921.97056488218,Emerging Market Economies,Latin America and the Caribbean
SLV,80,143654.17310122255,Emerging Market Economies,Latin America and the Caribbean
SLV,90,83590.2258626094,Emerging Market Economies,Latin America and the Caribbean
SLV,100,58681.88136043349,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,131840.83780216592,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,28671.73378342379,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,88077.10256180295,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,81132.65317611537,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,34736.44594793755,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,37251.507092376036,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,23951.712205550644,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,25065.78010797517,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,32605.57108164307,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,45943.327661080526,Emerging Market Economies,Sub-Sahara Africa
ERI,10,294510.1302147885,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,188181.08485945102,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,231895.72191450826,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,136074.2415696299,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,145183.56046029422,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,197445.9369571484,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,200328.76075024315,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,168943.1465472388,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,121792.49204806442,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,76441.4763253235,Low Income Developing Countries,Sub-Sahara Africa
EST,10,151198.86297843079,Advanced Economies,Advanced Economies
EST,20,73184.0804271311,Advanced Economies,Advanced Economies
EST,30,19003.280416471618,Advanced Economies,Advanced Economies
EST,40,15149.526601898388,Advanced Economies,Advanced Economies
EST,50,11993.931136070225,Advanced Economies,Advanced Economies
EST,60,9381.095637403077,Advanced Economies,Advanced Economies
EST,70,4731.097764567453,Advanced Economies,Advanced Economies
EST,80,9833.335523568998,Advanced Economies,Advanced Economies
EST,90,7827.426274538002,Advanced Economies,Advanced Economies
EST,100,4441.269477189812,Advanced Economies,Advanced Economies
SWZ,10,87948.10050994362,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,48561.57264183851,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,59941.787947864876,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,38066.47064645523,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,43365.42021913164,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,34058.86795751299,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,57101.38172556615,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,46973.85940156704,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,25485.8904542275,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,26594.196774546836,Emerging Market Economies,Sub-Sahara Africa
ETH,10,6486604.650178364,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,5930593.142979029,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,8853102.119596545,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,5547242.5047389,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,3869914.70434815,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,3769652.1674772645,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,3687659.3293611514,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,2289788.4175461857,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,2256610.1115551256,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,1387729.800868622,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,10321.608894083904,0.0,0.0
FRO,20,1424.3925008578497,0.0,0.0
FRO,30,3813.283057943635,0.0,0.0
FRO,40,1306.3278818027593,0.0,0.0
FRO,50,1228.0817997663853,0.0,0.0
FRO,60,686.7887195102824,0.0,0.0
FRO,70,1178.26585548903,0.0,0.0
FRO,80,242.5446128601044,0.0,0.0
FRO,90,186.38509314946342,0.0,0.0
FRO,100,43.7970365764136,0.0,0.0
FJI,10,225963.32652744802,Emerging Market Economies,Emerging and Developing Asia
FJI,20,17389.504996747466,Emerging Market Economies,Emerging and Developing Asia
FJI,30,31710.176239418066,Emerging Market Economies,Emerging and Developing Asia
FJI,40,23300.67933428738,Emerging Market Economies,Emerging and Developing Asia
FJI,50,14343.5457501796,Emerging Market Economies,Emerging and Developing Asia
FJI,60,7407.574767391953,Emerging Market Economies,Emerging and Developing Asia
FJI,70,10908.686077911354,Emerging Market Economies,Emerging and Developing Asia
FJI,80,8574.350710594525,Emerging Market Economies,Emerging and Developing Asia
FJI,90,20669.61094333078,Emerging Market Economies,Emerging and Developing Asia
FJI,100,7505.5534994651325,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,162723.25098083905,Advanced Economies,Advanced Economies
FRA,10,628407.1436166841,Advanced Economies,Advanced Economies
FRA,20,587870.8805608707,Advanced Economies,Advanced Economies
FRA,30,251900.68062424325,Advanced Economies,Advanced Economies
FRA,40,121686.49635869906,Advanced Economies,Advanced Economies
FRA,50,219482.8070692256,Advanced Economies,Advanced Economies
FRA,60,155990.67574731,Advanced Economies,Advanced Economies
FRA,70,123919.07256136097,Advanced Economies,Advanced Economies
FRA,80,67964.11980358494,Advanced Economies,Advanced Economies
FRA,90,72359.7188075911,Advanced Economies,Advanced Economies
FRA,100,751120.9175571403,Advanced Economies,Advanced Economies
GUF,10,56708.62644040322,0.0,0.0
GUF,20,38909.445265793154,0.0,0.0
GUF,30,14855.476748852541,0.0,0.0
GUF,40,7123.219321201403,0.0,0.0
GUF,50,7176.017171936943,0.0,0.0
GUF,60,5321.371505311109,0.0,0.0
GUF,70,7340.0305827827615,0.0,0.0
GUF,80,13330.470638612816,0.0,0.0
GUF,90,9804.346147108781,0.0,0.0
GUF,100,10287.053330160776,0.0,0.0
GAB,10,369940.891383534,Emerging Market Economies,Sub-Sahara Africa
GAB,20,75355.78009705491,Emerging Market Economies,Sub-Sahara Africa
GAB,30,66301.07855168148,Emerging Market Economies,Sub-Sahara Africa
GAB,40,57991.03115006503,Emerging Market Economies,Sub-Sahara Africa
GAB,50,31074.844710871235,Emerging Market Economies,Sub-Sahara Africa
GAB,60,62802.6839845265,Emerging Market Economies,Sub-Sahara Africa
GAB,70,33412.61132331278,Emerging Market Economies,Sub-Sahara Africa
GAB,80,32030.867489211007,Emerging Market Economies,Sub-Sahara Africa
GAB,90,25894.617787651307,Emerging Market Economies,Sub-Sahara Africa
GAB,100,17536.7329831625,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,169584.16795752555,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,51129.87790358329,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,95037.08134808624,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,27372.30669813161,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,43602.26132851843,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,49471.70119118604,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,25826.935225202255,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,27380.15681032224,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,15332.236734455704,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,59291.239954547906,Emerging Market Economies,Caucasus and Central Asia
GEO,90,43013.914326682316,Emerging Market Economies,Caucasus and Central Asia
GEO,100,17020.309401825187,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,1870476.3081097794,Advanced Economies,Advanced Economies
GHA,10,4501904.965609584,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,1125204.2681555992,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,701467.5733960872,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,754048.3183288533,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,586701.176088524,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,1020267.4189096683,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,859164.4879944834,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,878171.1427807191,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,963205.0010944352,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,738577.2563617155,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,116153.44803410758,Advanced Economies,Advanced Economies
GRD,10,13950.667728990129,Emerging Market Economies,Latin America and the Caribbean
GRD,20,5773.502691896257,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,10834.227273681861,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,4440.753090909767,Emerging Market Economies,Latin America and the Caribbean
GRD,70,2901.0658154321623,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,1676.3894394617473,Emerging Market Economies,Latin America and the Caribbean
GRD,100,1581.7063260557593,Emerging Market Economies,Latin America and the Caribbean
GLP,10,47296.53405201413,0.0,0.0
GLP,20,28278.38053173675,0.0,0.0
GLP,30,20712.690626152373,0.0,0.0
GLP,40,20984.187561657498,0.0,0.0
GLP,50,8498.59596247128,0.0,0.0
GLP,60,27254.74989761268,0.0,0.0
GLP,70,7094.480107802112,0.0,0.0
GLP,80,8567.575932802029,0.0,0.0
GLP,90,5037.322185386706,0.0,0.0
GLP,100,1462.0115104843421,0.0,0.0
GTM,10,1609652.550500677,Emerging Market Economies,Latin America and the Caribbean
GTM,20,802873.2632286351,Emerging Market Economies,Latin America and the Caribbean
GTM,30,810086.5777029546,Emerging Market Economies,Latin America and the Caribbean
GTM,40,760499.9137668404,Emerging Market Economies,Latin America and the Caribbean
GTM,50,871339.4235631385,Emerging Market Economies,Latin America and the Caribbean
GTM,60,656701.2901870471,Emerging Market Economies,Latin America and the Caribbean
GTM,70,684498.8447674939,Emerging Market Economies,Latin America and the Caribbean
GTM,80,622540.6294596352,Emerging Market Economies,Latin America and the Caribbean
GTM,90,612514.7495850659,Emerging Market Economies,Latin America and the Caribbean
GTM,100,648393.655400025,Emerging Market Economies,Latin America and the Caribbean
GIN,10,1480467.482104858,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,278248.247775641,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,403358.3287860836,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,805766.2695661603,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,233106.95313058645,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,354834.40500699275,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,488809.6794275655,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,455348.2998801542,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,302611.175575247,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,365701.30020307726,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,312093.6066707027,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,72096.61486505451,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,62257.87057898506,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,81294.9147020315,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,80574.99311359468,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,61056.86942777192,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,53941.50164609791,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,25187.867743845716,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,30325.872270928445,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,20256.372393495647,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,110273.90141521853,Emerging Market Economies,Latin America and the Caribbean
GUY,20,43925.75109263108,Emerging Market Economies,Latin America and the Caribbean
GUY,30,39801.52966857862,Emerging Market Economies,Latin America and the Caribbean
GUY,40,36544.925681050765,Emerging Market Economies,Latin America and the Caribbean
GUY,50,16564.96327897139,Emerging Market Economies,Latin America and the Caribbean
GUY,60,17629.435092496242,Emerging Market Economies,Latin America and the Caribbean
GUY,70,19559.89576123078,Emerging Market Economies,Latin America and the Caribbean
GUY,80,14918.382128573196,Emerging Market Economies,Latin America and the Caribbean
GUY,90,20850.891080214602,Emerging Market Economies,Latin America and the Caribbean
GUY,100,86300.41307435614,Emerging Market Economies,Latin America and the Caribbean
HTI,10,1965762.196536838,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,928951.8116362795,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,795460.370883484,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,597109.9967457962,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,246398.9556998662,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,265878.7799660098,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,656302.918501307,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,414509.52475299995,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,383873.778981191,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,260130.93728607742,Low Income Developing Countries,Latin America and the Caribbean
HND,10,1494292.2775676984,Low Income Developing Countries,Latin America and the Caribbean
HND,20,312958.63228354877,Low Income Developing Countries,Latin America and the Caribbean
HND,30,207074.84374080857,Low Income Developing Countries,Latin America and the Caribbean
HND,40,224025.7233759895,Low Income Developing Countries,Latin America and the Caribbean
HND,50,285633.7961975629,Low Income Developing Countries,Latin America and the Caribbean
HND,60,183093.08781615156,Low Income Developing Countries,Latin America and the Caribbean
HND,70,271309.8353739786,Low Income Developing Countries,Latin America and the Caribbean
HND,80,181774.47004171056,Low Income Developing Countries,Latin America and the Caribbean
HND,90,154419.19469684092,Low Income Developing Countries,Latin America and the Caribbean
HND,100,205560.42683229182,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,775958.7617908572,Advanced Economies,Advanced Economies
HKG,20,739008.3445627213,Advanced Economies,Advanced Economies
HKG,30,997661.2651596736,Advanced Economies,Advanced Economies
HKG,40,110851.25168440817,Advanced Economies,Advanced Economies
HKG,50,314078.54643915646,Advanced Economies,Advanced Economies
HKG,60,841648.3924186546,Advanced Economies,Advanced Economies
HKG,70,210155.49798502386,Advanced Economies,Advanced Economies
HKG,80,240177.71198288442,Advanced Economies,Advanced Economies
HKG,90,382806.3224834895,Advanced Economies,Advanced Economies
HKG,100,180133.28398716325,Advanced Economies,Advanced Economies
HUN,10,1722852.5285691277,Emerging Market Economies,Emerging and Developing Europe
HUN,20,406777.42287948827,Emerging Market Economies,Emerging and Developing Europe
HUN,30,368624.4730702157,Emerging Market Economies,Emerging and Developing Europe
HUN,40,317338.6519700098,Emerging Market Economies,Emerging and Developing Europe
HUN,50,250221.82151735117,Emerging Market Economies,Emerging and Developing Europe
HUN,60,239230.7158805644,Emerging Market Economies,Emerging and Developing Europe
HUN,70,178879.06921615818,Emerging Market Economies,Emerging and Developing Europe
HUN,80,179086.80831775986,Emerging Market Economies,Emerging and Developing Europe
HUN,90,156054.56177804197,Emerging Market Economies,Emerging and Developing Europe
HUN,100,111022.26187984238,Emerging Market Economies,Emerging and Developing Europe
ISL,10,110112.24333984528,Advanced Economies,Advanced Economies
ISL,20,5803.095446509353,Advanced Economies,Advanced Economies
ISL,30,5568.543346333692,Advanced Economies,Advanced Economies
ISL,40,2750.885853729187,Advanced Economies,Advanced Economies
ISL,50,8216.318250041866,Advanced Economies,Advanced Economies
ISL,60,6307.293104521303,Advanced Economies,Advanced Economies
ISL,70,9269.552618081289,Advanced Economies,Advanced Economies
ISL,80,8544.583360724653,Advanced Economies,Advanced Economies
ISL,90,6467.791728748126,Advanced Economies,Advanced Economies
ISL,100,16520.456502019162,Advanced Economies,Advanced Economies
IND,10,91545021.40646127,Emerging Market Economies,Emerging and Developing Asia
IND,20,69020640.62190656,Emerging Market Economies,Emerging and Developing Asia
IND,30,49389424.45273713,Emerging Market Economies,Emerging and Developing Asia
IND,40,31815755.33959918,Emerging Market Economies,Emerging and Developing Asia
IND,50,38344954.06685863,Emerging Market Economies,Emerging and Developing Asia
IND,60,31928964.730467983,Emerging Market Economies,Emerging and Developing Asia
IND,70,28190398.294641096,Emerging Market Economies,Emerging and Developing Asia
IND,80,29049336.288303986,Emerging Market Economies,Emerging and Developing Asia
IND,90,31142426.316000834,Emerging Market Economies,Emerging and Developing Asia
IND,100,8122322.108811336,Emerging Market Economies,Emerging and Developing Asia
IDN,10,24116137.88994179,Emerging Market Economies,Emerging and Developing Asia
IDN,20,17603907.64335217,Emerging Market Economies,Emerging and Developing Asia
IDN,30,16073106.531734204,Emerging Market Economies,Emerging and Developing Asia
IDN,40,8561456.777571902,Emerging Market Economies,Emerging and Developing Asia
IDN,50,4295155.859042381,Emerging Market Economies,Emerging and Developing Asia
IDN,60,4286952.827985461,Emerging Market Economies,Emerging and Developing Asia
IDN,70,3566215.9153015837,Emerging Market Economies,Emerging and Developing Asia
IDN,80,3195890.480136742,Emerging Market Economies,Emerging and Developing Asia
IDN,90,5182861.583856687,Emerging Market Economies,Emerging and Developing Asia
IDN,100,2985958.3653134056,Emerging Market Economies,Emerging and Developing Asia
IRN,10,3636885.518912706,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,2233171.4173826654,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,1419958.826277457,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,1093188.2418606693,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,877067.9213989046,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,705015.4009001016,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,1837052.5944432977,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,1961896.147260199,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,1823915.2893032967,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,645219.2188890782,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,4425842.062720063,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,20,2419753.5102631836,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
