iso3,decile,opex,income,region
HRV,20,1118193.3336603432,Emerging Market Economies,Emerging and Developing Europe
HRV,30,723834.388150727,Emerging Market Economies,Emerging and Developing Europe
HRV,40,699094.3864783582,Emerging Market Economies,Emerging and Developing Europe
HRV,50,472902.35981902515,Emerging Market Economies,Emerging and Developing Europe
HRV,60,402285.6529158718,Emerging Market Economies,Emerging and Developing Europe
HRV,70,382661.4601189147,Emerging Market Economies,Emerging and Developing Europe
HRV,80,347919.1102233898,Emerging Market Economies,Emerging and Developing Europe
HRV,90,343355.6836668587,Emerging Market Economies,Emerging and Developing Europe
HRV,100,190203.28888505232,Emerging Market Economies,Emerging and Developing Europe
CUB,10,6189595.669481911,0.0,0.0
CUB,20,6684536.434112822,0.0,0.0
CUB,30,2935865.204216184,0.0,0.0
CUB,40,1749240.9393726843,0.0,0.0
CUB,50,1819967.165524605,0.0,0.0
CUB,60,1772714.7741093698,0.0,0.0
CUB,70,1282888.15680362,0.0,0.0
CUB,80,1378466.3526175937,0.0,0.0
CUB,90,1330597.4816015963,0.0,0.0
CUB,100,872228.7488286198,0.0,0.0
CYP,10,114335.13073746514,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,639357.5673532875,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,824362.5920733613,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,381664.83091428946,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,270100.435921413,Advanced Economies,Advanced Economies
CZE,10,141931.7474224801,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,2281768.2234527697,Advanced Economies,Advanced Economies
CZE,100,1475241.1700947653,Advanced Economies,Advanced Economies
DNK,10,1096186.0665814308,Advanced Economies,Advanced Economies
DNK,20,376729.87427519454,Advanced Economies,Advanced Economies
DNK,30,314831.81844911445,Advanced Economies,Advanced Economies
DNK,40,230513.57660495676,Advanced Economies,Advanced Economies
DNK,50,193667.7721874212,Advanced Economies,Advanced Economies
DNK,60,223723.32782645142,Advanced Economies,Advanced Economies
DNK,70,198954.7874022471,Advanced Economies,Advanced Economies
DNK,80,144785.99783530086,Advanced Economies,Advanced Economies
DNK,90,117362.71865901443,Advanced Economies,Advanced Economies
DNK,100,603296.7551914515,Advanced Economies,Advanced Economies
DJI,10,1570067.950209341,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,310217.088578595,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,130362.77266085347,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,111268.56022098876,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,106817.81781214921,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,83112.82390706491,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,73705.32535040163,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,117928.52056064259,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,64297.30185134855,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,155308.18856070813,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,50357.27675356416,Emerging Market Economies,Latin America and the Caribbean
DMA,20,3059.785922104222,Emerging Market Economies,Latin America and the Caribbean
DMA,30,26008.18033788589,Emerging Market Economies,Latin America and the Caribbean
DMA,40,3863.909349115555,Emerging Market Economies,Latin America and the Caribbean
DMA,50,15226.240180930294,Emerging Market Economies,Latin America and the Caribbean
DMA,60,15402.157682287556,Emerging Market Economies,Latin America and the Caribbean
DMA,70,18284.487392663177,Emerging Market Economies,Latin America and the Caribbean
DMA,80,11952.288758219618,Emerging Market Economies,Latin America and the Caribbean
DMA,90,11761.052138088104,Emerging Market Economies,Latin America and the Caribbean
DMA,100,2985.7481334074755,Emerging Market Economies,Latin America and the Caribbean
DOM,10,17359771.92370637,Emerging Market Economies,Latin America and the Caribbean
DOM,20,3651487.8668780043,Emerging Market Economies,Latin America and the Caribbean
DOM,30,3434681.1631501364,Emerging Market Economies,Latin America and the Caribbean
DOM,40,1813155.591564189,Emerging Market Economies,Latin America and the Caribbean
DOM,50,1246018.874300154,Emerging Market Economies,Latin America and the Caribbean
DOM,60,1124955.2164180554,Emerging Market Economies,Latin America and the Caribbean
DOM,70,1168463.6896244516,Emerging Market Economies,Latin America and the Caribbean
DOM,80,658072.9391824582,Emerging Market Economies,Latin America and the Caribbean
DOM,90,460975.87282701436,Emerging Market Economies,Latin America and the Caribbean
DOM,100,558971.7502720485,Emerging Market Economies,Latin America and the Caribbean
ECU,10,20979365.141280647,Emerging Market Economies,Latin America and the Caribbean
ECU,20,6175051.737680833,Emerging Market Economies,Latin America and the Caribbean
ECU,30,2419254.1508866306,Emerging Market Economies,Latin America and the Caribbean
ECU,40,2090949.8991806987,Emerging Market Economies,Latin America and the Caribbean
ECU,50,2281764.4302049144,Emerging Market Economies,Latin America and the Caribbean
ECU,60,2482261.508815085,Emerging Market Economies,Latin America and the Caribbean
ECU,70,1412048.721153267,Emerging Market Economies,Latin America and the Caribbean
ECU,80,1123164.277267362,Emerging Market Economies,Latin America and the Caribbean
ECU,90,1270184.9898740873,Emerging Market Economies,Latin America and the Caribbean
ECU,100,639187.6497833201,Emerging Market Economies,Latin America and the Caribbean
EGY,10,33743079.87589995,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,35009287.21758318,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,19582167.231226686,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,28197987.825059097,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,27652302.17128657,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,24200368.341536395,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,18979392.953722738,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,12627087.145956209,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,4769202.260304683,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,2458815.5227142028,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,5513596.894677445,Emerging Market Economies,Latin America and the Caribbean
SLV,20,1655662.615686996,Emerging Market Economies,Latin America and the Caribbean
SLV,30,1543040.5410198548,Emerging Market Economies,Latin America and the Caribbean
SLV,40,1010941.6224192411,Emerging Market Economies,Latin America and the Caribbean
SLV,50,1173616.4890404514,Emerging Market Economies,Latin America and the Caribbean
SLV,60,925847.1618867747,Emerging Market Economies,Latin America and the Caribbean
SLV,70,684031.665730378,Emerging Market Economies,Latin America and the Caribbean
SLV,80,786603.0520589073,Emerging Market Economies,Latin America and the Caribbean
SLV,90,457712.6119370798,Emerging Market Economies,Latin America and the Caribbean
SLV,100,321322.7014724493,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,721917.1094188316,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,156996.99364786295,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,482281.2745077853,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,444255.7513800902,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,190205.36480394396,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,203977.0132678983,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,131151.70632493365,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,137251.9761140369,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,178537.39416864747,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,251570.56686744318,Emerging Market Economies,Sub-Sahara Africa
ERI,10,1612640.7071097286,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,1030417.7908281083,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,1269784.780208404,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,745097.8374979139,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,794977.4747328552,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,1081149.0768018754,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,1096934.4726956552,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,925077.1615583672,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,666895.6696117892,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,418568.40830526815,Low Income Developing Countries,Sub-Sahara Africa
EST,10,827915.2948996929,Advanced Economies,Advanced Economies
EST,20,400731.97863554413,Advanced Economies,Advanced Economies
EST,30,104055.71973321693,Advanced Economies,Advanced Economies
EST,40,82953.83005618697,Advanced Economies,Advanced Economies
EST,50,65674.82610595255,Advanced Economies,Advanced Economies
EST,60,51367.797403547636,Advanced Economies,Advanced Economies
EST,70,25905.936882011545,Advanced Economies,Advanced Economies
EST,80,53844.11442964772,Advanced Economies,Advanced Economies
EST,90,42860.414455062404,Advanced Economies,Advanced Economies
EST,100,24318.93240798477,Advanced Economies,Advanced Economies
SWZ,10,481574.9016574615,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,265907.2161164069,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,328221.53598305094,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,208439.48592091174,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,237454.7927274638,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,186495.17035731036,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,312668.40476998856,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,257213.42008089693,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,139552.36233623704,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,145621.0835947909,Emerging Market Economies,Sub-Sahara Africa
ETH,10,35518515.78815276,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,32473979.46107583,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,48476678.38063355,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,30374877.32196888,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,21190381.39952228,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,20641376.69045451,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,20192410.84897031,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,12538129.028398113,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,12356455.52604658,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,7598752.429051907,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,56517.73897667346,0.0,0.0
FRO,20,7799.505328084822,0.0,0.0
FRO,30,20880.285111031415,0.0,0.0
FRO,40,7153.022266131114,0.0,0.0
FRO,50,6724.57242988379,0.0,0.0
FRO,60,3760.629372776776,0.0,0.0
FRO,70,6451.79668683487,0.0,0.0
FRO,80,1328.0946081654804,0.0,0.0
FRO,90,1020.5835303256079,0.0,0.0
FRO,100,239.81818208558087,0.0,0.0
FJI,10,1237300.932250895,Emerging Market Economies,Emerging and Developing Asia
FJI,20,95219.21576616396,Emerging Market Economies,Emerging and Developing Asia
FJI,30,173634.50620871535,Emerging Market Economies,Emerging and Developing Asia
FJI,40,127586.8642290099,Emerging Market Economies,Emerging and Developing Asia
FJI,50,78540.5437298906,Emerging Market Economies,Emerging and Developing Asia
FJI,60,40561.44555076259,Emerging Market Economies,Emerging and Developing Asia
FJI,70,59732.38074184813,Emerging Market Economies,Emerging and Developing Asia
FJI,80,46950.32725310864,Emerging Market Economies,Emerging and Developing Asia
FJI,90,113179.99819913214,Emerging Market Economies,Emerging and Developing Asia
FJI,100,41097.944895138186,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,891019.0570815118,Advanced Economies,Advanced Economies
FRA,10,3440951.045370621,Advanced Economies,Advanced Economies
FRA,20,3218987.7877052985,Advanced Economies,Advanced Economies
FRA,30,1379325.3611583353,Advanced Economies,Advanced Economies
FRA,40,666315.2720433794,Advanced Economies,Advanced Economies
FRA,50,1201815.7369745073,Advanced Economies,Advanced Economies
FRA,60,854153.6871964436,Advanced Economies,Advanced Economies
FRA,70,678540.1257810463,Advanced Economies,Advanced Economies
FRA,80,372149.18936136476,Advanced Economies,Advanced Economies
FRA,90,396218.04526394984,Advanced Economies,Advanced Economies
FRA,100,4112891.351923458,Advanced Economies,Advanced Economies
GUF,10,310517.8058743774,0.0,0.0
GUF,20,213055.33796380492,0.0,0.0
GUF,30,81343.70967562305,0.0,0.0
GUF,40,39004.408556888055,0.0,0.0
GUF,50,39293.512239949625,0.0,0.0
GUF,60,29138.081942580186,0.0,0.0
GUF,70,40191.595788549384,0.0,0.0
GUF,80,72993.2772807507,0.0,0.0
GUF,90,53685.378129068245,0.0,0.0
GUF,100,56328.524062405726,0.0,0.0
GAB,10,2025674.7713039748,Emerging Market Economies,Sub-Sahara Africa
GAB,20,412623.492481882,Emerging Market Economies,Sub-Sahara Africa
GAB,30,363042.92188436387,Emerging Market Economies,Sub-Sahara Africa
GAB,40,317539.8327102,Emerging Market Economies,Sub-Sahara Africa
GAB,50,170155.6395065831,Emerging Market Economies,Sub-Sahara Africa
GAB,60,343886.86268731294,Emerging Market Economies,Sub-Sahara Africa
GAB,70,182956.48136623585,Emerging Market Economies,Sub-Sahara Africa
GAB,80,175390.50612441543,Emerging Market Economies,Sub-Sahara Africa
GAB,90,141790.4189202565,Emerging Market Economies,Sub-Sahara Africa
GAB,100,96025.38784569659,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,928587.1841834069,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,279970.41187253635,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,520391.8315307131,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,149881.75787605828,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,238751.65682458534,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,270890.78101555025,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,141419.81144645845,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,149924.74251113602,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,83954.2907097762,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,324659.34891944675,Emerging Market Economies,Caucasus and Central Asia
GEO,90,235530.061953214,Emerging Market Economies,Caucasus and Central Asia
GEO,100,93197.62199340292,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,10242113.688728672,Advanced Economies,Advanced Economies
GHA,10,24650952.419825755,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,6161248.868818078,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,3841005.9536865763,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,4128920.8367056814,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,3212582.870339574,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,5586649.161003586,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,4704502.444219894,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,4808576.640893237,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,5274194.109804374,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,4044206.3846349567,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,636018.117388176,Advanced Economies,Advanced Economies
GRD,10,76389.27277212495,Emerging Market Economies,Latin America and the Caribbean
GRD,20,31613.80376549092,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,59324.66879450145,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,24316.104846382088,Emerging Market Economies,Latin America and the Caribbean
GRD,70,15885.283214395398,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,9179.357766312667,Emerging Market Economies,Latin America and the Caribbean
GRD,100,8660.904146931136,Emerging Market Economies,Latin America and the Caribbean
GLP,10,258980.2804469016,0.0,0.0
GLP,20,154843.12048403703,0.0,0.0
GLP,30,113415.88838775421,0.0,0.0
GLP,40,114902.51640198177,0.0,0.0
GLP,50,46535.51914280258,0.0,0.0
GLP,60,149238.05546155677,0.0,0.0
GLP,70,38847.042067035196,0.0,0.0
GLP,80,46913.23079587699,0.0,0.0
GLP,90,27582.72119555647,0.0,0.0
GLP,100,8005.49466448079,0.0,0.0
GTM,10,8813928.489818871,Emerging Market Economies,Latin America and the Caribbean
GTM,20,4396270.192771479,Emerging Market Economies,Latin America and the Caribbean
GTM,30,4435767.932784658,Emerging Market Economies,Latin America and the Caribbean
GTM,40,4164247.6535507026,Emerging Market Economies,Latin America and the Caribbean
GTM,50,4771168.391126821,Emerging Market Economies,Latin America and the Caribbean
GTM,60,3595880.4955019946,Emerging Market Economies,Latin America and the Caribbean
GTM,70,3748090.7710597147,Emerging Market Economies,Latin America and the Caribbean
GTM,80,3408827.941382338,Emerging Market Economies,Latin America and the Caribbean
GTM,90,3353929.5173500944,Emerging Market Economies,Latin America and the Caribbean
GTM,100,3550390.6170126474,Emerging Market Economies,Latin America and the Caribbean
GIN,10,8106553.501074287,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,1523595.9819708127,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,2208657.6786944275,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,4412111.344932923,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,1276417.0843785359,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,1942956.615380299,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,2676561.1984187244,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,2493337.678280894,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,1656999.369777427,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,2002460.1629843162,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,1708922.0468539086,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,394777.3745215678,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,340903.6434856019,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,445144.24218242435,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,441202.1881057323,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,334327.35578942165,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,295365.93968323845,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,137920.4878942464,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,166054.51251215962,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,110917.2396762755,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,603823.6519208767,Emerging Market Economies,Latin America and the Caribbean
GUY,20,240522.98048520423,Emerging Market Economies,Latin America and the Caribbean
GUY,30,217940.09904506322,Emerging Market Economies,Latin America and the Caribbean
GUY,40,200108.00561794356,Emerging Market Economies,Latin America and the Caribbean
GUY,50,90704.29623580306,Emerging Market Economies,Latin America and the Caribbean
GUY,60,96532.9941376686,Emerging Market Economies,Latin America and the Caribbean
GUY,70,107103.56247637108,Emerging Market Economies,Latin America and the Caribbean
GUY,80,81688.1588664191,Emerging Market Economies,Latin America and the Caribbean
GUY,90,114172.62866626096,Emerging Market Economies,Latin America and the Caribbean
GUY,100,472552.7066338685,Emerging Market Economies,Latin America and the Caribbean
HTI,10,10763867.90607435,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,5086634.898756937,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,4355679.62991208,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,3269578.152276666,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,1349199.7231509094,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,1455864.8404289351,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,3593699.1430421798,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,2269717.963908019,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,2101966.685918862,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,1424391.542457957,Low Income Developing Countries,Latin America and the Caribbean
HND,10,8182253.538674292,Low Income Developing Countries,Latin America and the Caribbean
HND,20,1713658.6428920506,Low Income Developing Countries,Latin America and the Caribbean
HND,30,1133873.806620068,Low Income Developing Countries,Latin America and the Caribbean
HND,40,1226691.2540235715,Low Income Developing Countries,Latin America and the Caribbean
HND,50,1564036.8184908847,Low Income Developing Countries,Latin America and the Caribbean
HND,60,1002557.5907606452,Low Income Developing Countries,Latin America and the Caribbean
HND,70,1485603.5153840934,Low Income Developing Countries,Latin America and the Caribbean
HND,80,995337.2730804653,Low Income Developing Countries,Latin America and the Caribbean
HND,90,845548.7732989497,Low Income Developing Countries,Latin America and the Caribbean
HND,100,1125581.3572145812,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,4248895.22608198,Advanced Economies,Advanced Economies
HKG,20,4046566.881982839,Advanced Economies,Advanced Economies
HKG,30,5462865.290676834,Advanced Economies,Advanced Economies
HKG,40,606985.0322974258,Advanced Economies,Advanced Economies
HKG,50,1719790.9248427066,Advanced Economies,Advanced Economies
HKG,60,4608590.060036011,Advanced Economies,Advanced Economies
HKG,70,1150742.45706387,Advanced Economies,Advanced Economies
HKG,80,1315134.236644423,Advanced Economies,Advanced Economies
HKG,90,2096121.6448671103,Advanced Economies,Advanced Economies
HKG,100,986350.6774833169,Advanced Economies,Advanced Economies
HUN,10,9433774.37608423,Emerging Market Economies,Emerging and Developing Europe
HUN,20,2227379.514552642,Emerging Market Economies,Emerging and Developing Europe
HUN,30,2018466.497150235,Emerging Market Economies,Emerging and Developing Europe
HUN,40,1737642.191570589,Emerging Market Economies,Emerging and Developing Europe
HUN,50,1370132.4803046226,Emerging Market Economies,Emerging and Developing Europe
HUN,60,1309948.7971386178,Emerging Market Economies,Emerging and Developing Europe
HUN,70,979483.0094893298,Emerging Market Economies,Emerging and Developing Europe
HUN,80,980620.5205537435,Emerging Market Economies,Emerging and Developing Europe
HUN,90,854503.5061099695,Emerging Market Economies,Emerging and Developing Europe
HUN,100,607921.4279395277,Emerging Market Economies,Emerging and Developing Europe
ISL,10,602938.4654154421,Advanced Economies,Advanced Economies
ISL,20,31775.843966586148,Advanced Economies,Advanced Economies
ISL,30,30491.513731814634,Advanced Economies,Advanced Economies
ISL,40,15062.947088104025,Advanced Economies,Advanced Economies
ISL,50,44989.85913633184,Advanced Economies,Advanced Economies
ISL,60,34536.66467977,Advanced Economies,Advanced Economies
ISL,70,50757.02447895907,Advanced Economies,Advanced Economies
ISL,80,46787.331025753316,Advanced Economies,Advanced Economies
ISL,90,35415.50241168271,Advanced Economies,Advanced Economies
ISL,100,90460.59174861592,Advanced Economies,Advanced Economies
IND,10,501270458.66172355,Emerging Market Economies,Emerging and Developing Asia
IND,20,377934350.22592235,Emerging Market Economies,Emerging and Developing Asia
IND,30,270440260.62912357,Emerging Market Economies,Emerging and Developing Asia
IND,40,174212622.67162925,Emerging Market Economies,Emerging and Developing Asia
IND,50,209964369.63092247,Emerging Market Economies,Emerging and Developing Asia
IND,60,174832520.09929663,Emerging Market Economies,Emerging and Developing Asia
IND,70,154361358.66165236,Emerging Market Economies,Emerging and Developing Asia
IND,80,159064620.8973307,Emerging Market Economies,Emerging and Developing Asia
IND,90,170525694.17127094,Emerging Market Economies,Emerging and Developing Asia
IND,100,44475167.150867574,Emerging Market Economies,Emerging and Developing Asia
IDN,10,132052047.34800866,Emerging Market Economies,Emerging and Developing Asia
IDN,20,96393214.21360157,Emerging Market Economies,Emerging and Developing Asia
IDN,30,88011050.29522103,Emerging Market Economies,Emerging and Developing Asia
IDN,40,46879724.31238173,Emerging Market Economies,Emerging and Developing Asia
IDN,50,23518862.242942266,Emerging Market Economies,Emerging and Developing Asia
IDN,60,23473945.14010975,Emerging Market Economies,Emerging and Developing Asia
IDN,70,19527426.615728453,Emerging Market Economies,Emerging and Developing Asia
IDN,80,17499646.20902596,Emerging Market Economies,Emerging and Developing Asia
IDN,90,28379647.122314174,Emerging Market Economies,Emerging and Developing Asia
IDN,100,16350126.924759429,Emerging Market Economies,Emerging and Developing Asia
IRN,10,19914390.145490535,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,12228112.937910687,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,7775227.9828362735,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,5985939.628197238,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,4802535.763087199,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,3860432.6914038993,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,10059096.414579093,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,10742698.690486915,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,9987160.84810117,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,3533008.445689866,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,24234456.955268666,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
