iso3,decile,opex,income,region
HRV,20,745462.2224402287,Emerging Market Economies,Emerging and Developing Europe
HRV,30,482556.25876715133,Emerging Market Economies,Emerging and Developing Europe
HRV,40,466062.9243189054,Emerging Market Economies,Emerging and Developing Europe
HRV,50,315268.2398793502,Emerging Market Economies,Emerging and Developing Europe
HRV,60,268190.43527724786,Emerging Market Economies,Emerging and Developing Europe
HRV,70,255107.6400792765,Emerging Market Economies,Emerging and Developing Europe
HRV,80,231946.07348225988,Emerging Market Economies,Emerging and Developing Europe
HRV,90,228903.78911123914,Emerging Market Economies,Emerging and Developing Europe
HRV,100,126802.19259003486,Emerging Market Economies,Emerging and Developing Europe
CUB,10,4126397.11298794,0.0,0.0
CUB,20,4456357.622741881,0.0,0.0
CUB,30,1957243.469477456,0.0,0.0
CUB,40,1166160.6262484563,0.0,0.0
CUB,50,1213311.44368307,0.0,0.0
CUB,60,1181809.8494062466,0.0,0.0
CUB,70,855258.7712024132,0.0,0.0
CUB,80,918977.5684117292,0.0,0.0
CUB,90,887064.9877343974,0.0,0.0
CUB,100,581485.8325524132,0.0,0.0
CYP,10,76223.42049164344,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,426238.378235525,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,549575.0613822407,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,254443.22060952627,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,180066.957280942,Advanced Economies,Advanced Economies
CZE,10,94621.16494832007,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,1521178.81563518,Advanced Economies,Advanced Economies
CZE,100,983494.11339651,Advanced Economies,Advanced Economies
DNK,10,730790.7110542874,Advanced Economies,Advanced Economies
DNK,20,251153.24951679635,Advanced Economies,Advanced Economies
DNK,30,209887.8789660764,Advanced Economies,Advanced Economies
DNK,40,153675.7177366378,Advanced Economies,Advanced Economies
DNK,50,129111.84812494743,Advanced Economies,Advanced Economies
DNK,60,149148.88521763426,Advanced Economies,Advanced Economies
DNK,70,132636.5249348314,Advanced Economies,Advanced Economies
DNK,80,96523.99855686723,Advanced Economies,Advanced Economies
DNK,90,78241.81243934296,Advanced Economies,Advanced Economies
DNK,100,402197.83679430105,Advanced Economies,Advanced Economies
DJI,10,1046711.9668062273,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,206811.39238573003,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,86908.51510723565,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,74179.04014732584,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,71211.8785414328,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,55408.54927137661,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,49136.883566934426,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,78619.01370709507,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,42864.86790089903,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,103538.79237380544,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,33571.51783570944,Emerging Market Economies,Latin America and the Caribbean
DMA,20,2039.857281402815,Emerging Market Economies,Latin America and the Caribbean
DMA,30,17338.78689192393,Emerging Market Economies,Latin America and the Caribbean
DMA,40,2575.9395660770374,Emerging Market Economies,Latin America and the Caribbean
DMA,50,10150.826787286862,Emerging Market Economies,Latin America and the Caribbean
DMA,60,10268.105121525039,Emerging Market Economies,Latin America and the Caribbean
DMA,70,12189.65826177545,Emerging Market Economies,Latin America and the Caribbean
DMA,80,7968.192505479745,Emerging Market Economies,Latin America and the Caribbean
DMA,90,7840.701425392071,Emerging Market Economies,Latin America and the Caribbean
DMA,100,1990.4987556049837,Emerging Market Economies,Latin America and the Caribbean
DOM,10,11573181.28247092,Emerging Market Economies,Latin America and the Caribbean
DOM,20,2434325.244585336,Emerging Market Economies,Latin America and the Caribbean
DOM,30,2289787.442100091,Emerging Market Economies,Latin America and the Caribbean
DOM,40,1208770.394376126,Emerging Market Economies,Latin America and the Caribbean
DOM,50,830679.2495334358,Emerging Market Economies,Latin America and the Caribbean
DOM,60,749970.1442787036,Emerging Market Economies,Latin America and the Caribbean
DOM,70,778975.7930829677,Emerging Market Economies,Latin America and the Caribbean
DOM,80,438715.2927883055,Emerging Market Economies,Latin America and the Caribbean
DOM,90,307317.24855134287,Emerging Market Economies,Latin America and the Caribbean
DOM,100,372647.83351469913,Emerging Market Economies,Latin America and the Caribbean
ECU,10,13986243.427520428,Emerging Market Economies,Latin America and the Caribbean
ECU,20,4116701.1584538883,Emerging Market Economies,Latin America and the Caribbean
ECU,30,1612836.100591087,Emerging Market Economies,Latin America and the Caribbean
ECU,40,1393966.5994537992,Emerging Market Economies,Latin America and the Caribbean
ECU,50,1521176.2868032765,Emerging Market Economies,Latin America and the Caribbean
ECU,60,1654841.005876723,Emerging Market Economies,Latin America and the Caribbean
ECU,70,941365.814102178,Emerging Market Economies,Latin America and the Caribbean
ECU,80,748776.1848449081,Emerging Market Economies,Latin America and the Caribbean
ECU,90,846789.9932493913,Emerging Market Economies,Latin America and the Caribbean
ECU,100,852250.1997110934,Emerging Market Economies,Latin America and the Caribbean
EGY,10,22495386.583933298,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,23339524.81172212,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,13054778.154151125,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,18798658.5500394,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,18434868.114191048,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,16133578.8943576,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,12652928.63581516,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,8418058.097304141,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,3179468.1735364557,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,4917631.0454284055,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,3675731.263118297,Emerging Market Economies,Latin America and the Caribbean
SLV,20,1103775.0771246639,Emerging Market Economies,Latin America and the Caribbean
SLV,30,1028693.6940132366,Emerging Market Economies,Latin America and the Caribbean
SLV,40,673961.0816128274,Emerging Market Economies,Latin America and the Caribbean
SLV,50,782410.992693634,Emerging Market Economies,Latin America and the Caribbean
SLV,60,617231.4412578498,Emerging Market Economies,Latin America and the Caribbean
SLV,70,456021.1104869186,Emerging Market Economies,Latin America and the Caribbean
SLV,80,524402.0347059383,Emerging Market Economies,Latin America and the Caribbean
SLV,90,305141.74129138654,Emerging Market Economies,Latin America and the Caribbean
SLV,100,214215.13431496618,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,481278.07294588786,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,104664.66243190864,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,321520.84967185685,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,296170.5009200601,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,126803.57653596265,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,135984.67551193218,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,87434.4708832891,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,91501.31740935793,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,119024.929445765,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,167713.71124496212,Emerging Market Economies,Sub-Sahara Africa
ERI,10,1075093.804739819,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,686945.1938854057,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,846523.1868056026,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,496731.891665276,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,529984.9831552367,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,720766.0512012503,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,731289.6484637702,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,616718.1077055782,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,444597.1130745261,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,558091.2110736908,Low Income Developing Countries,Sub-Sahara Africa
EST,10,551943.5299331286,Advanced Economies,Advanced Economies
EST,20,267154.65242369607,Advanced Economies,Advanced Economies
EST,30,69370.4798221446,Advanced Economies,Advanced Economies
EST,40,55302.55337079131,Advanced Economies,Advanced Economies
EST,50,43783.217403968374,Advanced Economies,Advanced Economies
EST,60,34245.19826903175,Advanced Economies,Advanced Economies
EST,70,34541.2491760154,Advanced Economies,Advanced Economies
EST,80,71792.15257286362,Advanced Economies,Advanced Economies
EST,90,57147.219273416544,Advanced Economies,Advanced Economies
EST,100,48637.86481596952,Advanced Economies,Advanced Economies
SWZ,10,321049.93443830765,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,177271.47741093795,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,218814.357322034,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,138959.65728060785,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,158303.19515164252,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,124330.11357154022,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,208445.60317999235,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,171475.61338726463,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,93034.90822415802,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,97080.72239652724,Emerging Market Economies,Sub-Sahara Africa
ETH,10,23679010.525435176,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,21649319.64071722,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,32317785.58708903,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,20249918.214645922,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,14126920.93301485,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,13760917.793636337,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,13461607.232646875,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,8358752.685598742,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,8237637.0173643865,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,5065834.9527012715,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,37678.492651115645,0.0,0.0
FRO,20,5199.670218723215,0.0,0.0
FRO,30,13920.190074020942,0.0,0.0
FRO,40,4768.681510754075,0.0,0.0
FRO,50,4483.048286589193,0.0,0.0
FRO,60,2507.0862485178513,0.0,0.0
FRO,70,4301.197791223247,0.0,0.0
FRO,80,885.3964054436536,0.0,0.0
FRO,90,1360.7780404341438,0.0,0.0
FRO,100,319.7575761141078,0.0,0.0
FJI,10,824867.2881672633,Emerging Market Economies,Emerging and Developing Asia
FJI,20,63479.47717744264,Emerging Market Economies,Emerging and Developing Asia
FJI,30,115756.33747247691,Emerging Market Economies,Emerging and Developing Asia
FJI,40,85057.9094860066,Emerging Market Economies,Emerging and Developing Asia
FJI,50,52360.362486593745,Emerging Market Economies,Emerging and Developing Asia
FJI,60,27040.96370050839,Emerging Market Economies,Emerging and Developing Asia
FJI,70,39821.587161232084,Emerging Market Economies,Emerging and Developing Asia
FJI,80,31300.21816873909,Emerging Market Economies,Emerging and Developing Asia
FJI,90,75453.33213275476,Emerging Market Economies,Emerging and Developing Asia
FJI,100,27398.62993009212,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,1188025.409442016,Advanced Economies,Advanced Economies
FRA,10,2293967.363580414,Advanced Economies,Advanced Economies
FRA,20,2145991.8584701987,Advanced Economies,Advanced Economies
FRA,30,919550.2407722236,Advanced Economies,Advanced Economies
FRA,40,444210.18136225286,Advanced Economies,Advanced Economies
FRA,50,801210.4913163381,Advanced Economies,Advanced Economies
FRA,60,569435.7914642957,Advanced Economies,Advanced Economies
FRA,70,452360.0838540309,Advanced Economies,Advanced Economies
FRA,80,248099.45957424317,Advanced Economies,Advanced Economies
FRA,90,264145.3635092999,Advanced Economies,Advanced Economies
FRA,100,2741927.5679489714,Advanced Economies,Advanced Economies
GUF,10,207011.8705829183,0.0,0.0
GUF,20,142036.89197586992,0.0,0.0
GUF,30,54229.1397837487,0.0,0.0
GUF,40,26002.939037925367,0.0,0.0
GUF,50,52391.34965326615,0.0,0.0
GUF,60,38850.775923440255,0.0,0.0
GUF,70,53588.794384732515,0.0,0.0
GUF,80,145986.5545615014,0.0,0.0
GUF,90,107370.75625813649,0.0,0.0
GUF,100,112657.04812481148,0.0,0.0
GAB,10,1350449.8475359832,Emerging Market Economies,Sub-Sahara Africa
GAB,20,275082.3283212547,Emerging Market Economies,Sub-Sahara Africa
GAB,30,242028.61458957588,Emerging Market Economies,Sub-Sahara Africa
GAB,40,211693.2218068,Emerging Market Economies,Sub-Sahara Africa
GAB,50,226874.18600877747,Emerging Market Economies,Sub-Sahara Africa
GAB,60,458515.8169164172,Emerging Market Economies,Sub-Sahara Africa
GAB,70,243941.97515498113,Emerging Market Economies,Sub-Sahara Africa
GAB,80,233854.00816588724,Emerging Market Economies,Sub-Sahara Africa
GAB,90,189053.89189367535,Emerging Market Economies,Sub-Sahara Africa
GAB,100,192050.77569139318,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,619058.1227889381,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,186646.94124835756,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,346927.88768714207,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,99921.1719173722,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,159167.77121639028,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,180593.85401036683,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,94279.87429763899,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,99949.82834075735,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,55969.52713985081,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,216439.56594629787,Emerging Market Economies,Caucasus and Central Asia
GEO,90,157020.0413021427,Emerging Market Economies,Caucasus and Central Asia
GEO,100,124263.49599120389,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,6828075.792485781,Advanced Economies,Advanced Economies
GHA,10,16433968.279883834,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,4107499.245878718,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,2560670.6357910507,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,2752613.8911371212,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,2141721.913559716,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,3724432.7740023914,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,3136334.962813263,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,3205717.76059549,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,3516129.40653625,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,2696137.589756638,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,424012.078258784,Advanced Economies,Advanced Economies
GRD,10,50926.181848083295,Emerging Market Economies,Latin America and the Caribbean
GRD,20,21075.869176993943,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,39549.779196334304,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,16210.736564254725,Emerging Market Economies,Latin America and the Caribbean
GRD,70,10590.188809596933,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,6119.571844208444,Emerging Market Economies,Latin America and the Caribbean
GRD,100,5773.936097954092,Emerging Market Economies,Latin America and the Caribbean
GLP,10,172653.5202979344,0.0,0.0
GLP,20,103228.74698935803,0.0,0.0
GLP,30,75610.5922585028,0.0,0.0
GLP,40,76601.6776013212,0.0,0.0
GLP,50,31023.679428535048,0.0,0.0
GLP,60,99492.03697437119,0.0,0.0
GLP,70,25898.028044690127,0.0,0.0
GLP,80,31275.487197251317,0.0,0.0
GLP,90,18388.480797037646,0.0,0.0
GLP,100,5336.9964429871925,0.0,0.0
GTM,10,5875952.326545915,Emerging Market Economies,Latin America and the Caribbean
GTM,20,2930846.7951809857,Emerging Market Economies,Latin America and the Caribbean
GTM,30,2957178.621856439,Emerging Market Economies,Latin America and the Caribbean
GTM,40,2776165.102367135,Emerging Market Economies,Latin America and the Caribbean
GTM,50,3180778.92741788,Emerging Market Economies,Latin America and the Caribbean
GTM,60,2397253.663667997,Emerging Market Economies,Latin America and the Caribbean
GTM,70,2498727.180706477,Emerging Market Economies,Latin America and the Caribbean
GTM,80,2272551.9609215586,Emerging Market Economies,Latin America and the Caribbean
GTM,90,2235953.0115667293,Emerging Market Economies,Latin America and the Caribbean
GTM,100,2366927.078008431,Emerging Market Economies,Latin America and the Caribbean
GIN,10,5404369.000716191,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,1015730.6546472085,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,1472438.4524629517,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,2941407.563288616,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,850944.7229190238,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,1295304.410253533,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,1784374.1322791497,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,1662225.1188539295,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,1104666.2465182845,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,1334973.4419895443,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,1139281.3645692724,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,263184.9163477119,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,227269.09565706787,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,296762.8281216163,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,294134.79207048827,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,222884.9038596144,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,196910.6264554923,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,91946.99192949763,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,110703.00834143977,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,73944.82645085033,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,402549.10128058447,Emerging Market Economies,Latin America and the Caribbean
GUY,20,160348.65365680278,Emerging Market Economies,Latin America and the Caribbean
GUY,30,145293.39936337547,Emerging Market Economies,Latin America and the Caribbean
GUY,40,133405.33707862903,Emerging Market Economies,Latin America and the Caribbean
GUY,50,60469.530823868714,Emerging Market Economies,Latin America and the Caribbean
GUY,60,64355.32942511241,Emerging Market Economies,Latin America and the Caribbean
GUY,70,142804.74996849478,Emerging Market Economies,Latin America and the Caribbean
GUY,80,108917.54515522544,Emerging Market Economies,Latin America and the Caribbean
GUY,90,228345.25733252193,Emerging Market Economies,Latin America and the Caribbean
GUY,100,945105.413267737,Emerging Market Economies,Latin America and the Caribbean
HTI,10,7175911.9373829,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,3391089.932504625,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,2903786.4199413876,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,2179718.768184444,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,899466.4821006063,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,970576.5602859567,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,2395799.4286947865,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,1513145.3092720127,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,1401311.123945908,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,949594.361638638,Low Income Developing Countries,Latin America and the Caribbean
HND,10,5454835.69244953,Low Income Developing Countries,Latin America and the Caribbean
HND,20,1142439.095261367,Low Income Developing Countries,Latin America and the Caribbean
HND,30,755915.8710800452,Low Income Developing Countries,Latin America and the Caribbean
HND,40,817794.1693490475,Low Income Developing Countries,Latin America and the Caribbean
HND,50,1042691.2123272563,Low Income Developing Countries,Latin America and the Caribbean
HND,60,668371.7271737636,Low Income Developing Countries,Latin America and the Caribbean
HND,70,990402.3435893956,Low Income Developing Countries,Latin America and the Caribbean
HND,80,663558.1820536435,Low Income Developing Countries,Latin America and the Caribbean
HND,90,563699.1821992999,Low Income Developing Countries,Latin America and the Caribbean
HND,100,750387.5714763877,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,2832596.8173879874,Advanced Economies,Advanced Economies
HKG,20,2697711.254655226,Advanced Economies,Advanced Economies
HKG,30,3641910.1937845554,Advanced Economies,Advanced Economies
HKG,40,404656.68819828384,Advanced Economies,Advanced Economies
HKG,50,1146527.283228471,Advanced Economies,Advanced Economies
HKG,60,3072393.37335734,Advanced Economies,Advanced Economies
HKG,70,767161.6380425801,Advanced Economies,Advanced Economies
HKG,80,876756.1577629485,Advanced Economies,Advanced Economies
HKG,90,1397414.4299114067,Advanced Economies,Advanced Economies
HKG,100,657567.1183222112,Advanced Economies,Advanced Economies
HUN,10,6289182.917389487,Emerging Market Economies,Emerging and Developing Europe
HUN,20,1484919.676368428,Emerging Market Economies,Emerging and Developing Europe
HUN,30,1345644.3314334904,Emerging Market Economies,Emerging and Developing Europe
HUN,40,1158428.1277137261,Emerging Market Economies,Emerging and Developing Europe
HUN,50,913421.653536415,Emerging Market Economies,Emerging and Developing Europe
HUN,60,873299.198092412,Emerging Market Economies,Emerging and Developing Europe
HUN,70,652988.6729928864,Emerging Market Economies,Emerging and Developing Europe
HUN,80,653747.0137024956,Emerging Market Economies,Emerging and Developing Europe
HUN,90,569669.004073313,Emerging Market Economies,Emerging and Developing Europe
HUN,100,405280.95195968513,Emerging Market Economies,Emerging and Developing Europe
ISL,10,401958.976943628,Advanced Economies,Advanced Economies
ISL,20,21183.8959777241,Advanced Economies,Advanced Economies
ISL,30,40655.35164241951,Advanced Economies,Advanced Economies
ISL,40,30125.89417620805,Advanced Economies,Advanced Economies
ISL,50,89979.71827266368,Advanced Economies,Advanced Economies
ISL,60,69073.32935953999,Advanced Economies,Advanced Economies
ISL,70,101514.04895791814,Advanced Economies,Advanced Economies
ISL,80,93574.66205150666,Advanced Economies,Advanced Economies
ISL,90,70831.00482336542,Advanced Economies,Advanced Economies
ISL,100,180921.18349723183,Advanced Economies,Advanced Economies
IND,10,334180305.7744823,Emerging Market Economies,Emerging and Developing Asia
IND,20,251956233.4839482,Emerging Market Economies,Emerging and Developing Asia
IND,30,180293507.08608243,Emerging Market Economies,Emerging and Developing Asia
IND,40,116141748.44775283,Emerging Market Economies,Emerging and Developing Asia
IND,50,139976246.42061496,Emerging Market Economies,Emerging and Developing Asia
IND,60,116555013.39953107,Emerging Market Economies,Emerging and Developing Asia
IND,70,102907572.44110155,Emerging Market Economies,Emerging and Developing Asia
IND,80,106043080.59822047,Emerging Market Economies,Emerging and Developing Asia
IND,90,113683796.11418062,Emerging Market Economies,Emerging and Developing Asia
IND,100,29650111.433911715,Emerging Market Economies,Emerging and Developing Asia
IDN,10,88034698.23200577,Emerging Market Economies,Emerging and Developing Asia
IDN,20,64262142.80906771,Emerging Market Economies,Emerging and Developing Asia
IDN,30,58674033.53014736,Emerging Market Economies,Emerging and Developing Asia
IDN,40,31253149.541587822,Emerging Market Economies,Emerging and Developing Asia
IDN,50,15679241.495294843,Emerging Market Economies,Emerging and Developing Asia
IDN,60,15649296.760073166,Emerging Market Economies,Emerging and Developing Asia
IDN,70,13018284.410485636,Emerging Market Economies,Emerging and Developing Asia
IDN,80,11666430.80601731,Emerging Market Economies,Emerging and Developing Asia
IDN,90,18919764.74820945,Emerging Market Economies,Emerging and Developing Asia
IDN,100,10900084.616506286,Emerging Market Economies,Emerging and Developing Asia
IRN,10,13276260.09699369,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,8152075.291940458,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,5183485.321890849,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,3990626.4187981584,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,3201690.5087247994,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,2573621.7942692665,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,6706064.276386064,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,7161799.126991278,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,6658107.232067448,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,4710677.9275864875,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,16156304.636845779,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
