iso3,decile,capex,income,region
HRV,30,991432.370684169,Emerging Market Economies,Emerging and Developing Europe
HRV,40,957546.1131226405,Emerging Market Economies,Emerging and Developing Europe
HRV,50,647732.016290836,Emerging Market Economies,Emerging and Developing Europe
HRV,60,551008.6631578489,Emerging Market Economies,Emerging and Developing Europe
HRV,70,524129.5036346916,Emerging Market Economies,Emerging and Developing Europe
HRV,80,476543.07933111646,Emerging Market Economies,Emerging and Developing Europe
HRV,90,470292.5766146821,Emerging Market Economies,Emerging and Developing Europe
HRV,100,260520.5012337239,Emerging Market Economies,Emerging and Developing Europe
CUB,10,8477858.483414682,0.0,0.0
CUB,20,9155776.393449206,0.0,0.0
CUB,30,4021240.006103584,0.0,0.0
CUB,40,2395926.637101044,0.0,0.0
CUB,50,2492799.9982057693,0.0,0.0
CUB,60,2428078.6320919124,0.0,0.0
CUB,70,1757165.5442786238,0.0,0.0
CUB,80,1888078.5249449024,0.0,0.0
CUB,90,1822512.7697800864,0.0,0.0
CUB,100,1194687.3903564436,0.0,0.0
CYP,10,156604.26138240474,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,875724.8883068232,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,1129125.3529010967,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,522764.42555715074,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,369955.22717916477,Advanced Economies,Advanced Economies
CZE,10,194403.21035578422,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,3125326.616367546,Advanced Economies,Advanced Economies
CZE,100,2020630.5123671147,Advanced Economies,Advanced Economies
DNK,10,1501440.617484831,Advanced Economies,Advanced Economies
DNK,20,516005.03992969886,Advanced Economies,Advanced Economies
DNK,30,431223.5799258773,Advanced Economies,Advanced Economies
DNK,40,315733.3023541699,Advanced Economies,Advanced Economies
DNK,50,265265.78682652174,Advanced Economies,Advanced Economies
DNK,60,306432.73228701943,Advanced Economies,Advanced Economies
DNK,70,272507.38533867564,Advanced Economies,Advanced Economies
DNK,80,198312.66298698453,Advanced Economies,Advanced Economies
DNK,90,160751.13353942544,Advanced Economies,Advanced Economies
DNK,100,826332.5727776516,Advanced Economies,Advanced Economies
DJI,10,2150514.2826775177,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,424902.8073147763,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,178557.24301564673,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,152403.99495849555,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,146307.83516015572,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,113839.2226030557,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,100953.8184983002,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,161526.1095972803,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,88067.69538255749,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,212724.8554255527,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,68974.11215918722,Emerging Market Economies,Latin America and the Caribbean
DMA,20,4190.973598654368,Emerging Market Economies,Latin America and the Caribbean
DMA,30,35623.27558856213,Emerging Market Economies,Latin America and the Caribbean
DMA,40,5292.377467571568,Emerging Market Economies,Latin America and the Caribbean
DMA,50,20855.305642155832,Emerging Market Economies,Latin America and the Caribbean
DMA,60,21096.25897108105,Emerging Market Economies,Latin America and the Caribbean
DMA,70,25044.17167684774,Emerging Market Economies,Latin America and the Caribbean
DMA,80,16370.990619743627,Emerging Market Economies,Latin America and the Caribbean
DMA,90,16109.054769827728,Emerging Market Economies,Latin America and the Caribbean
DMA,100,4089.564406759848,Emerging Market Economies,Latin America and the Caribbean
DOM,10,23777593.486305546,Emerging Market Economies,Latin America and the Caribbean
DOM,20,5001424.817121965,Emerging Market Economies,Latin America and the Caribbean
DOM,30,4704465.75055109,Emerging Market Economies,Latin America and the Caribbean
DOM,40,2483470.219142745,Emerging Market Economies,Latin America and the Caribbean
DOM,50,1706665.8709331455,Emerging Market Economies,Latin America and the Caribbean
DOM,60,1540845.5792993188,Emerging Market Economies,Latin America and the Caribbean
DOM,70,1600438.9192151944,Emerging Market Economies,Latin America and the Caribbean
DOM,80,901359.2402588426,Emerging Market Economies,Latin America and the Caribbean
DOM,90,631396.3662222723,Emerging Market Economies,Latin America and the Caribbean
DOM,100,765620.8334250854,Emerging Market Economies,Latin America and the Caribbean
ECU,10,28735332.36049776,Emerging Market Economies,Latin America and the Caribbean
ECU,20,8457937.732175644,Emerging Market Economies,Latin America and the Caribbean
ECU,30,3313640.4091395466,Emerging Market Economies,Latin America and the Caribbean
ECU,40,2863963.7042152626,Emerging Market Economies,Latin America and the Caribbean
ECU,50,3125321.420774776,Emerging Market Economies,Latin America and the Caribbean
ECU,60,3399941.2747300128,Emerging Market Economies,Latin America and the Caribbean
ECU,70,1934076.1285342735,Emerging Market Economies,Latin America and the Caribbean
ECU,80,1538392.5388290267,Emerging Market Economies,Latin America and the Caribbean
ECU,90,1739766.079552556,Emerging Market Economies,Latin America and the Caribbean
ECU,100,875492.1530541584,Emerging Market Economies,Latin America and the Caribbean
EGY,10,46217729.114829645,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,47952047.02938733,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,26821597.314254962,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,38622644.04064234,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,37875221.10768357,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,33147124.46527668,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,25995980.376574,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,17295258.623916194,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,6532352.677089952,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,3367827.4238774544,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,7551946.315030075,Emerging Market Economies,Latin America and the Caribbean
SLV,20,2267752.871368,Emerging Market Economies,Latin America and the Caribbean
SLV,30,2113494.9743870646,Emerging Market Economies,Latin America and the Caribbean
SLV,40,1384681.725192779,Emerging Market Economies,Latin America and the Caribbean
SLV,50,1607496.6830135076,Emerging Market Economies,Latin America and the Caribbean
SLV,60,1268128.2647343269,Emerging Market Economies,Latin America and the Caribbean
SLV,70,936914.7792366165,Emerging Market Economies,Latin America and the Caribbean
SLV,80,1077406.298259169,Emerging Market Economies,Latin America and the Caribbean
SLV,90,626926.6939695704,Emerging Market Economies,Latin America and the Caribbean
SLV,100,440114.1102032511,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,988806.2835162443,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,215038.00337567844,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,660578.2692135221,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,608494.8988208653,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,260523.34460953166,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,279386.3031928203,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,179637.84154162984,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,187993.35080981377,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,244541.78311232303,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,344574.95745810395,Emerging Market Economies,Sub-Sahara Africa
ERI,10,2208825.976610914,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,1411358.1364458825,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,1739217.9143588122,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,1020556.8117722241,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,1088876.7034522067,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,1480844.527178613,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,1502465.7056268237,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,1267073.599104291,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,913443.6903604831,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,573311.0724399263,Low Income Developing Countries,Sub-Sahara Africa
EST,10,1133991.4723382308,Advanced Economies,Advanced Economies
EST,20,548880.6032034833,Advanced Economies,Advanced Economies
EST,30,142524.60312353715,Advanced Economies,Advanced Economies
EST,40,113621.4495142379,Advanced Economies,Advanced Economies
EST,50,89954.48352052669,Advanced Economies,Advanced Economies
EST,60,70358.21728052308,Advanced Economies,Advanced Economies
EST,70,35483.233234255895,Advanced Economies,Advanced Economies
EST,80,73750.01642676748,Advanced Economies,Advanced Economies
EST,90,58705.69705903502,Advanced Economies,Advanced Economies
EST,100,33309.52107892359,Advanced Economies,Advanced Economies
SWZ,10,659610.7538245771,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,364211.79481378885,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,449563.4096089866,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,285498.52984841424,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,325240.65164348733,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,255441.50968134747,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,428260.36294174613,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,352303.9455117528,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,191144.17840670625,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,199456.47580910125,Emerging Market Economies,Sub-Sahara Africa
ETH,10,48649534.87633773,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,44479448.572342716,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,66398265.89697408,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,41604318.78554175,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,29024360.282611128,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,28272391.256079484,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,27657444.970208634,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,17173413.131596394,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,16924575.83666344,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,10407973.506514665,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,77412.06670562927,0.0,0.0
FRO,20,10682.943756433873,0.0,0.0
FRO,30,28599.622934577263,0.0,0.0
FRO,40,9797.459113520694,0.0,0.0
FRO,50,9210.61349824789,0.0,0.0
FRO,60,5150.915396327118,0.0,0.0
FRO,70,8836.993916167725,0.0,0.0
FRO,80,1819.084596450783,0.0,0.0
FRO,90,1397.8881986209756,0.0,0.0
FRO,100,328.47777432310204,0.0,0.0
FJI,10,1694724.9489558602,Emerging Market Economies,Emerging and Developing Asia
FJI,20,130421.28747560599,Emerging Market Economies,Emerging and Developing Asia
FJI,30,237826.32179563548,Emerging Market Economies,Emerging and Developing Asia
FJI,40,174755.09500715535,Emerging Market Economies,Emerging and Developing Asia
FJI,50,107576.59312634701,Emerging Market Economies,Emerging and Developing Asia
FJI,60,55556.81075543965,Emerging Market Economies,Emerging and Developing Asia
FJI,70,81815.14558433514,Emerging Market Economies,Emerging and Developing Asia
FJI,80,64307.63032945893,Emerging Market Economies,Emerging and Developing Asia
FJI,90,155022.08207498086,Emerging Market Economies,Emerging and Developing Asia
FJI,100,56291.65124598849,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,1220424.3823562928,Advanced Economies,Advanced Economies
FRA,10,4713053.577125131,Advanced Economies,Advanced Economies
FRA,20,4409031.60420653,Advanced Economies,Advanced Economies
FRA,30,1889255.1046818243,Advanced Economies,Advanced Economies
FRA,40,912648.7226902429,Advanced Economies,Advanced Economies
FRA,50,1646121.053019192,Advanced Economies,Advanced Economies
FRA,60,1169930.0681048247,Advanced Economies,Advanced Economies
FRA,70,929393.0442102072,Advanced Economies,Advanced Economies
FRA,80,509730.898526887,Advanced Economies,Advanced Economies
FRA,90,542697.8910569332,Advanced Economies,Advanced Economies
FRA,100,5633406.881678553,Advanced Economies,Advanced Economies
GUF,10,425314.69830302417,0.0,0.0
GUF,20,291820.8394934487,0.0,0.0
GUF,30,111416.07561639407,0.0,0.0
GUF,40,53424.14490901052,0.0,0.0
GUF,50,53820.12878952707,0.0,0.0
GUF,60,39910.28628983332,0.0,0.0
GUF,70,55050.22937087071,0.0,0.0
GUF,80,99978.52978959613,0.0,0.0
GUF,90,73532.59610331585,0.0,0.0
GUF,100,77152.89997620581,0.0,0.0
GAB,10,2774556.685376505,Emerging Market Economies,Sub-Sahara Africa
GAB,20,565168.3507279119,Emerging Market Economies,Sub-Sahara Africa
GAB,30,497258.08913761115,Emerging Market Economies,Sub-Sahara Africa
GAB,40,434932.7336254877,Emerging Market Economies,Sub-Sahara Africa
GAB,50,233061.33533153427,Emerging Market Economies,Sub-Sahara Africa
GAB,60,471020.1298839487,Emerging Market Economies,Sub-Sahara Africa
GAB,70,250594.58492484587,Emerging Market Economies,Sub-Sahara Africa
GAB,80,240231.50616908254,Emerging Market Economies,Sub-Sahara Africa
GAB,90,194209.6334073848,Emerging Market Economies,Sub-Sahara Africa
GAB,100,131525.49737371874,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,1271881.2596814416,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,383474.08427687467,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,712778.1101106468,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,205292.3002359871,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,327016.9599638882,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,371037.7589338953,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,193702.01418901692,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,205351.1760774168,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,114991.77550841778,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,444684.29965910927,Emerging Market Economies,Caucasus and Central Asia
GEO,90,322604.3574501174,Emerging Market Economies,Caucasus and Central Asia
GEO,100,127652.3205136889,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,14028572.310823346,Advanced Economies,Advanced Economies
GHA,10,33764287.24207188,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,8439032.011166995,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,5261006.800470653,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,5655362.3874664,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,4400258.820663931,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,7652005.641822512,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,6443733.659958626,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,6586283.570855393,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,7224037.508208265,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,5539329.422712866,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,871150.8602558068,Advanced Economies,Advanced Economies
GRD,10,104630.00796742598,Emerging Market Economies,Latin America and the Caribbean
GRD,20,43301.27018922193,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,81256.70455261396,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,33305.64818182325,Emerging Market Economies,Latin America and the Caribbean
GRD,70,21757.993615741216,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,12572.920795963106,Emerging Market Economies,Latin America and the Caribbean
GRD,100,11862.797445418195,Emerging Market Economies,Latin America and the Caribbean
GLP,10,354724.005390106,0.0,0.0
GLP,20,212087.85398802563,0.0,0.0
GLP,30,155345.1796961428,0.0,0.0
GLP,40,157381.40671243126,0.0,0.0
GLP,50,63739.469718534594,0.0,0.0
GLP,60,204410.62423209508,0.0,0.0
GLP,70,53208.60080851584,0.0,0.0
GLP,80,64256.81949601522,0.0,0.0
GLP,90,37779.9163904003,0.0,0.0
GLP,100,10965.086328632566,0.0,0.0
GTM,10,12072394.128755078,Emerging Market Economies,Latin America and the Caribbean
GTM,20,6021549.474214763,Emerging Market Economies,Latin America and the Caribbean
GTM,30,6075649.33277216,Emerging Market Economies,Latin America and the Caribbean
GTM,40,5703749.353251303,Emerging Market Economies,Latin America and the Caribbean
GTM,50,6535045.676723538,Emerging Market Economies,Latin America and the Caribbean
GTM,60,4925259.676402853,Emerging Market Economies,Latin America and the Caribbean
GTM,70,5133741.335756204,Emerging Market Economies,Latin America and the Caribbean
GTM,80,4669054.720947265,Emerging Market Economies,Latin America and the Caribbean
GTM,90,4593860.621887994,Emerging Market Economies,Latin America and the Caribbean
GTM,100,4862952.415500187,Emerging Market Economies,Latin America and the Caribbean
GIN,10,11103506.115786435,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,2086861.8583173074,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,3025187.465895627,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,6043247.021746202,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,1748302.1484793983,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,2661258.0375524457,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,3666072.595706741,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,3415112.2491011564,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,2269583.8168143523,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,2742759.7515230794,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,2340702.05003027,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,540724.6114879088,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,466934.0293423879,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,609711.8602652362,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,604312.4483519602,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,457926.5207082894,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,404561.26234573434,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,188909.00807884286,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,227444.04203196336,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,151922.79295121733,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,827054.260614139,Emerging Market Economies,Latin America and the Caribbean
GUY,20,329443.1331947331,Emerging Market Economies,Latin America and the Caribbean
GUY,30,298511.47251433966,Emerging Market Economies,Latin America and the Caribbean
GUY,40,274086.94260788074,Emerging Market Economies,Latin America and the Caribbean
GUY,50,124237.22459228543,Emerging Market Economies,Latin America and the Caribbean
GUY,60,132220.7631937218,Emerging Market Economies,Latin America and the Caribbean
GUY,70,146699.21820923084,Emerging Market Economies,Latin America and the Caribbean
GUY,80,111887.86596429897,Emerging Market Economies,Latin America and the Caribbean
GUY,90,156381.68310160952,Emerging Market Economies,Latin America and the Caribbean
GUY,100,647253.0980576711,Emerging Market Economies,Latin America and the Caribbean
HTI,10,14743216.474026285,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,6967138.5872720955,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,5965952.78162613,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,4478324.975593471,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,1847992.1677489965,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,1994090.8497450736,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,4922271.888759802,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,3108821.4356474997,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,2879053.3423589324,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,1950982.0296455808,Low Income Developing Countries,Latin America and the Caribbean
HND,10,11207192.081757737,Low Income Developing Countries,Latin America and the Caribbean
HND,20,2347189.7421266157,Low Income Developing Countries,Latin America and the Caribbean
HND,30,1553061.3280560642,Low Income Developing Countries,Latin America and the Caribbean
HND,40,1680192.9253199215,Low Income Developing Countries,Latin America and the Caribbean
HND,50,2142253.471481722,Low Income Developing Countries,Latin America and the Caribbean
HND,60,1373198.1586211366,Low Income Developing Countries,Latin America and the Caribbean
HND,70,2034823.7653048397,Low Income Developing Countries,Latin America and the Caribbean
HND,80,1363308.5253128293,Low Income Developing Countries,Latin America and the Caribbean
HND,90,1158143.960226307,Low Income Developing Countries,Latin America and the Caribbean
HND,100,1541703.2012421887,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,5819690.713431429,Advanced Economies,Advanced Economies
HKG,20,5542562.584220409,Advanced Economies,Advanced Economies
HKG,30,7482459.488697553,Advanced Economies,Advanced Economies
HKG,40,831384.3876330613,Advanced Economies,Advanced Economies
HKG,50,2355589.0982936737,Advanced Economies,Advanced Economies
HKG,60,6312362.94313991,Advanced Economies,Advanced Economies
HKG,70,1576166.2348876789,Advanced Economies,Advanced Economies
HKG,80,1801332.839871633,Advanced Economies,Advanced Economies
HKG,90,2871047.4186261715,Advanced Economies,Advanced Economies
HKG,100,1350999.6299037244,Advanced Economies,Advanced Economies
HUN,10,12921393.964268457,Emerging Market Economies,Emerging and Developing Europe
HUN,20,3050830.671596162,Emerging Market Economies,Emerging and Developing Europe
HUN,30,2764683.548026618,Emerging Market Economies,Emerging and Developing Europe
HUN,40,2380039.889775073,Emerging Market Economies,Emerging and Developing Europe
HUN,50,1876663.6613801338,Emerging Market Economies,Emerging and Developing Europe
HUN,60,1794230.369104233,Emerging Market Economies,Emerging and Developing Europe
HUN,70,1341593.0191211863,Emerging Market Economies,Emerging and Developing Europe
HUN,80,1343151.0623831989,Emerging Market Economies,Emerging and Developing Europe
HUN,90,1170409.2133353148,Emerging Market Economies,Emerging and Developing Europe
HUN,100,832666.9640988178,Emerging Market Economies,Emerging and Developing Europe
ISL,10,825841.8250488396,Advanced Economies,Advanced Economies
ISL,20,43523.215848820146,Advanced Economies,Advanced Economies
ISL,30,41764.07509750269,Advanced Economies,Advanced Economies
ISL,40,20631.643902968903,Advanced Economies,Advanced Economies
ISL,50,61622.38687531399,Advanced Economies,Advanced Economies
ISL,60,47304.69828390977,Advanced Economies,Advanced Economies
ISL,70,69521.64463560966,Advanced Economies,Advanced Economies
ISL,80,64084.375205434895,Advanced Economies,Advanced Economies
ISL,90,48508.437965610945,Advanced Economies,Advanced Economies
ISL,100,123903.42376514371,Advanced Economies,Advanced Economies
IND,10,686587660.5484595,Emerging Market Economies,Emerging and Developing Asia
IND,20,517654804.66429925,Emerging Market Economies,Emerging and Developing Asia
IND,30,370420683.3955285,Emerging Market Economies,Emerging and Developing Asia
IND,40,238618165.04699385,Emerging Market Economies,Emerging and Developing Asia
IND,50,287587155.5014397,Emerging Market Economies,Emerging and Developing Asia
IND,60,239467235.47850987,Emerging Market Economies,Emerging and Developing Asia
IND,70,211427987.20980823,Emerging Market Economies,Emerging and Developing Asia
IND,80,217870022.16227987,Emerging Market Economies,Emerging and Developing Asia
IND,90,233568197.37000626,Emerging Market Economies,Emerging and Developing Asia
IND,100,60917415.81608502,Emerging Market Economies,Emerging and Developing Asia
IDN,10,180871034.17456344,Emerging Market Economies,Emerging and Developing Asia
IDN,20,132029307.32514127,Emerging Market Economies,Emerging and Developing Asia
IDN,30,120548298.98800653,Emerging Market Economies,Emerging and Developing Asia
IDN,40,64210925.83178927,Emerging Market Economies,Emerging and Developing Asia
IDN,50,32213668.94281786,Emerging Market Economies,Emerging and Developing Asia
IDN,60,32152146.209890958,Emerging Market Economies,Emerging and Developing Asia
IDN,70,26746619.364761878,Emerging Market Economies,Emerging and Developing Asia
IDN,80,23969178.601025566,Emerging Market Economies,Emerging and Developing Asia
IDN,90,38871461.87892515,Emerging Market Economies,Emerging and Developing Asia
IDN,100,22394687.73985054,Emerging Market Economies,Emerging and Developing Asia
IRN,10,27276641.391845297,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,16748785.630369991,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,10649691.197080927,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,8198911.813955021,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,6578009.410491785,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,5287615.506750762,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,13777894.458324732,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,14714221.104451492,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,13679364.669774726,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,4839144.141668087,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,33193815.47040047,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,20,18148151.326973878,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
