iso3,decile,opex,income,region
HRV,20,559096.6668301716,Emerging Market Economies,Emerging and Developing Europe
HRV,30,361917.1940753635,Emerging Market Economies,Emerging and Developing Europe
HRV,40,349547.1932391791,Emerging Market Economies,Emerging and Developing Europe
HRV,50,236451.17990951258,Emerging Market Economies,Emerging and Developing Europe
HRV,60,201142.8264579359,Emerging Market Economies,Emerging and Developing Europe
HRV,70,191330.73005945736,Emerging Market Economies,Emerging and Developing Europe
HRV,80,173959.5551116949,Emerging Market Economies,Emerging and Developing Europe
HRV,90,171677.84183342935,Emerging Market Economies,Emerging and Developing Europe
HRV,100,95101.64444252616,Emerging Market Economies,Emerging and Developing Europe
CUB,10,3094797.8347409554,0.0,0.0
CUB,20,3342268.217056411,0.0,0.0
CUB,30,1467932.602108092,0.0,0.0
CUB,40,874620.4696863422,0.0,0.0
CUB,50,909983.5827623025,0.0,0.0
CUB,60,886357.3870546849,0.0,0.0
CUB,70,641444.07840181,0.0,0.0
CUB,80,689233.1763087969,0.0,0.0
CUB,90,665298.7408007982,0.0,0.0
CUB,100,436114.3744143099,0.0,0.0
CYP,10,57167.56536873257,Advanced Economies,Advanced Economies
CYP,20,0.0,Advanced Economies,Advanced Economies
CYP,30,319678.78367664374,Advanced Economies,Advanced Economies
CYP,40,0.0,Advanced Economies,Advanced Economies
CYP,50,0.0,Advanced Economies,Advanced Economies
CYP,60,412181.29603668064,Advanced Economies,Advanced Economies
CYP,70,0.0,Advanced Economies,Advanced Economies
CYP,80,190832.41545714473,Advanced Economies,Advanced Economies
CYP,90,0.0,Advanced Economies,Advanced Economies
CYP,100,135050.2179607065,Advanced Economies,Advanced Economies
CZE,10,70965.87371124006,Advanced Economies,Advanced Economies
CZE,20,0.0,Advanced Economies,Advanced Economies
CZE,30,0.0,Advanced Economies,Advanced Economies
CZE,40,0.0,Advanced Economies,Advanced Economies
CZE,50,0.0,Advanced Economies,Advanced Economies
CZE,60,0.0,Advanced Economies,Advanced Economies
CZE,70,0.0,Advanced Economies,Advanced Economies
CZE,80,0.0,Advanced Economies,Advanced Economies
CZE,90,1140884.1117263848,Advanced Economies,Advanced Economies
CZE,100,737620.5850473826,Advanced Economies,Advanced Economies
DNK,10,548093.0332907154,Advanced Economies,Advanced Economies
DNK,20,188364.93713759727,Advanced Economies,Advanced Economies
DNK,30,157415.90922455722,Advanced Economies,Advanced Economies
DNK,40,115256.78830247838,Advanced Economies,Advanced Economies
DNK,50,96833.8860937106,Advanced Economies,Advanced Economies
DNK,60,111861.66391322571,Advanced Economies,Advanced Economies
DNK,70,99477.39370112355,Advanced Economies,Advanced Economies
DNK,80,72392.99891765043,Advanced Economies,Advanced Economies
DNK,90,58681.35932950721,Advanced Economies,Advanced Economies
DNK,100,259597.67208817074,Advanced Economies,Advanced Economies
DJI,10,785033.9751046705,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,20,155108.5442892975,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,30,65181.386330426736,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,40,55634.28011049438,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,50,53408.908906074605,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,60,41556.41195353246,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,70,36852.662675200816,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,80,58964.260280321294,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,90,32148.650925674276,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DJI,100,77654.09428035407,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
DMA,10,25178.63837678208,Emerging Market Economies,Latin America and the Caribbean
DMA,20,1529.892961052111,Emerging Market Economies,Latin America and the Caribbean
DMA,30,13004.090168942945,Emerging Market Economies,Latin America and the Caribbean
DMA,40,1931.9546745577775,Emerging Market Economies,Latin America and the Caribbean
DMA,50,7613.120090465147,Emerging Market Economies,Latin America and the Caribbean
DMA,60,7701.078841143778,Emerging Market Economies,Latin America and the Caribbean
DMA,70,9142.243696331589,Emerging Market Economies,Latin America and the Caribbean
DMA,80,5976.144379109809,Emerging Market Economies,Latin America and the Caribbean
DMA,90,5880.526069044052,Emerging Market Economies,Latin America and the Caribbean
DMA,100,1492.8740667037378,Emerging Market Economies,Latin America and the Caribbean
DOM,10,8679885.961853186,Emerging Market Economies,Latin America and the Caribbean
DOM,20,1825743.9334390021,Emerging Market Economies,Latin America and the Caribbean
DOM,30,1717340.5815750682,Emerging Market Economies,Latin America and the Caribbean
DOM,40,906577.7957820945,Emerging Market Economies,Latin America and the Caribbean
DOM,50,623009.437150077,Emerging Market Economies,Latin America and the Caribbean
DOM,60,562477.6082090277,Emerging Market Economies,Latin America and the Caribbean
DOM,70,584231.8448122258,Emerging Market Economies,Latin America and the Caribbean
DOM,80,329036.4695912291,Emerging Market Economies,Latin America and the Caribbean
DOM,90,230487.93641350718,Emerging Market Economies,Latin America and the Caribbean
DOM,100,279485.87513602426,Emerging Market Economies,Latin America and the Caribbean
ECU,10,10489682.570640324,Emerging Market Economies,Latin America and the Caribbean
ECU,20,3087525.8688404164,Emerging Market Economies,Latin America and the Caribbean
ECU,30,1209627.0754433153,Emerging Market Economies,Latin America and the Caribbean
ECU,40,1045474.9495903493,Emerging Market Economies,Latin America and the Caribbean
ECU,50,1140882.2151024572,Emerging Market Economies,Latin America and the Caribbean
ECU,60,1241130.7544075425,Emerging Market Economies,Latin America and the Caribbean
ECU,70,20798.632719931313,Emerging Market Economies,Latin America and the Caribbean
ECU,80,16221.449315774586,Emerging Market Economies,Latin America and the Caribbean
ECU,90,635092.4949370436,Emerging Market Economies,Latin America and the Caribbean
ECU,100,319593.8248916601,Emerging Market Economies,Latin America and the Caribbean
EGY,10,16871539.937949974,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,20,17504643.60879159,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,30,9791083.615613343,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,40,14098993.912529549,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,50,13826151.085643286,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,60,12100184.170768198,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,70,9489696.476861369,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,80,1862261.3751668802,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,90,699059.2542773078,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
EGY,100,1229407.7613571014,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SLV,10,2756798.4473387226,Emerging Market Economies,Latin America and the Caribbean
SLV,20,827831.307843498,Emerging Market Economies,Latin America and the Caribbean
SLV,30,771520.2705099274,Emerging Market Economies,Latin America and the Caribbean
SLV,40,167986.8818403746,Emerging Market Economies,Latin America and the Caribbean
SLV,50,201206.61708722598,Emerging Market Economies,Latin America and the Caribbean
SLV,60,147899.12742165418,Emerging Market Economies,Latin America and the Caribbean
SLV,70,118994.46208237388,Emerging Market Economies,Latin America and the Caribbean
SLV,80,131829.46525220078,Emerging Market Economies,Latin America and the Caribbean
SLV,90,75928.44804203909,Emerging Market Economies,Latin America and the Caribbean
SLV,100,160661.35073622465,Emerging Market Economies,Latin America and the Caribbean
GNQ,10,360958.5547094158,Emerging Market Economies,Sub-Sahara Africa
GNQ,20,78498.49682393148,Emerging Market Economies,Sub-Sahara Africa
GNQ,30,241140.63725389264,Emerging Market Economies,Sub-Sahara Africa
GNQ,40,222127.8756900451,Emerging Market Economies,Sub-Sahara Africa
GNQ,50,95102.68240197198,Emerging Market Economies,Sub-Sahara Africa
GNQ,60,101988.50663394915,Emerging Market Economies,Sub-Sahara Africa
GNQ,70,65575.85316246682,Emerging Market Economies,Sub-Sahara Africa
GNQ,80,68625.98805701845,Emerging Market Economies,Sub-Sahara Africa
GNQ,90,89268.69708432374,Emerging Market Economies,Sub-Sahara Africa
GNQ,100,125785.28343372159,Emerging Market Economies,Sub-Sahara Africa
ERI,10,806320.3535548643,Low Income Developing Countries,Sub-Sahara Africa
ERI,20,515208.89541405416,Low Income Developing Countries,Sub-Sahara Africa
ERI,30,634892.390104202,Low Income Developing Countries,Sub-Sahara Africa
ERI,40,372548.91874895693,Low Income Developing Countries,Sub-Sahara Africa
ERI,50,397488.7373664276,Low Income Developing Countries,Sub-Sahara Africa
ERI,60,540574.5384009377,Low Income Developing Countries,Sub-Sahara Africa
ERI,70,548467.2363478276,Low Income Developing Countries,Sub-Sahara Africa
ERI,80,462538.5807791836,Low Income Developing Countries,Sub-Sahara Africa
ERI,90,333447.8348058946,Low Income Developing Countries,Sub-Sahara Africa
ERI,100,209284.20415263408,Low Income Developing Countries,Sub-Sahara Africa
EST,10,413957.64744984644,Advanced Economies,Advanced Economies
EST,20,200365.98931777207,Advanced Economies,Advanced Economies
EST,30,52027.859866608465,Advanced Economies,Advanced Economies
EST,40,41476.915028093485,Advanced Economies,Advanced Economies
EST,50,32837.41305297628,Advanced Economies,Advanced Economies
EST,60,25683.898701773818,Advanced Economies,Advanced Economies
EST,70,12952.968441005773,Advanced Economies,Advanced Economies
EST,80,26922.05721482386,Advanced Economies,Advanced Economies
EST,90,21430.207227531202,Advanced Economies,Advanced Economies
EST,100,12159.466203992384,Advanced Economies,Advanced Economies
SWZ,10,240787.45082873074,Emerging Market Economies,Sub-Sahara Africa
SWZ,20,132953.60805820345,Emerging Market Economies,Sub-Sahara Africa
SWZ,30,164110.76799152547,Emerging Market Economies,Sub-Sahara Africa
SWZ,40,104219.74296045587,Emerging Market Economies,Sub-Sahara Africa
SWZ,50,118727.3963637319,Emerging Market Economies,Sub-Sahara Africa
SWZ,60,93247.58517865518,Emerging Market Economies,Sub-Sahara Africa
SWZ,70,156334.20238499428,Emerging Market Economies,Sub-Sahara Africa
SWZ,80,128606.71004044847,Emerging Market Economies,Sub-Sahara Africa
SWZ,90,69776.18116811852,Emerging Market Economies,Sub-Sahara Africa
SWZ,100,72810.54179739545,Emerging Market Economies,Sub-Sahara Africa
ETH,10,415285.3736718688,Low Income Developing Countries,Sub-Sahara Africa
ETH,20,1476266.248447538,Low Income Developing Countries,Sub-Sahara Africa
ETH,30,2084053.7474547059,Low Income Developing Countries,Sub-Sahara Africa
ETH,40,1314686.7520369033,Low Income Developing Countries,Sub-Sahara Africa
ETH,50,945955.3676073797,Low Income Developing Countries,Sub-Sahara Africa
ETH,60,944803.8469686504,Low Income Developing Countries,Sub-Sahara Africa
ETH,70,876948.0772676077,Low Income Developing Countries,Sub-Sahara Africa
ETH,80,6269064.514199057,Low Income Developing Countries,Sub-Sahara Africa
ETH,90,6178227.76302329,Low Income Developing Countries,Sub-Sahara Africa
ETH,100,3799376.2145259534,Low Income Developing Countries,Sub-Sahara Africa
FRO,10,28258.86948833673,0.0,0.0
FRO,20,3899.752664042411,0.0,0.0
FRO,30,10440.142555515707,0.0,0.0
FRO,40,3576.511133065557,0.0,0.0
FRO,50,3362.286214941895,0.0,0.0
FRO,60,1880.314686388388,0.0,0.0
FRO,70,3225.898343417435,0.0,0.0
FRO,80,664.0473040827402,0.0,0.0
FRO,90,510.2917651628039,0.0,0.0
FRO,100,119.90909104279044,0.0,0.0
FJI,10,618650.4661254475,Emerging Market Economies,Emerging and Developing Asia
FJI,20,47609.60788308198,Emerging Market Economies,Emerging and Developing Asia
FJI,30,86817.25310435767,Emerging Market Economies,Emerging and Developing Asia
FJI,40,63793.43211450495,Emerging Market Economies,Emerging and Developing Asia
FJI,50,39270.2718649453,Emerging Market Economies,Emerging and Developing Asia
FJI,60,20280.722775381295,Emerging Market Economies,Emerging and Developing Asia
FJI,70,29866.190370924065,Emerging Market Economies,Emerging and Developing Asia
FJI,80,23475.16362655432,Emerging Market Economies,Emerging and Developing Asia
FJI,90,56589.99909956607,Emerging Market Economies,Emerging and Developing Asia
FJI,100,20548.972447569093,Emerging Market Economies,Emerging and Developing Asia
FIN,10,0.0,Advanced Economies,Advanced Economies
FIN,20,0.0,Advanced Economies,Advanced Economies
FIN,30,0.0,Advanced Economies,Advanced Economies
FIN,40,0.0,Advanced Economies,Advanced Economies
FIN,50,0.0,Advanced Economies,Advanced Economies
FIN,60,0.0,Advanced Economies,Advanced Economies
FIN,70,0.0,Advanced Economies,Advanced Economies
FIN,80,0.0,Advanced Economies,Advanced Economies
FIN,90,0.0,Advanced Economies,Advanced Economies
FIN,100,0.0,Advanced Economies,Advanced Economies
FRA,10,1720475.5226853106,Advanced Economies,Advanced Economies
FRA,20,1609493.8938526493,Advanced Economies,Advanced Economies
FRA,30,689662.6805791677,Advanced Economies,Advanced Economies
FRA,40,333157.6360216897,Advanced Economies,Advanced Economies
FRA,50,600907.8684872537,Advanced Economies,Advanced Economies
FRA,60,427076.8435982218,Advanced Economies,Advanced Economies
FRA,70,339270.0628905232,Advanced Economies,Advanced Economies
FRA,80,186074.59468068238,Advanced Economies,Advanced Economies
FRA,90,198109.02263197492,Advanced Economies,Advanced Economies
FRA,100,1903284.3786293212,Advanced Economies,Advanced Economies
GUF,10,155258.9029371887,0.0,0.0
GUF,20,106527.66898190246,0.0,0.0
GUF,30,40671.85483781152,0.0,0.0
GUF,40,19502.204278444027,0.0,0.0
GUF,50,19646.756119974812,0.0,0.0
GUF,60,14569.040971290093,0.0,0.0
GUF,70,20095.797894274692,0.0,0.0
GUF,80,36496.63864037535,0.0,0.0
GUF,90,26842.689064534123,0.0,0.0
GUF,100,28164.262031202863,0.0,0.0
GAB,10,1012837.3856519874,Emerging Market Economies,Sub-Sahara Africa
GAB,20,206311.746240941,Emerging Market Economies,Sub-Sahara Africa
GAB,30,181521.46094218193,Emerging Market Economies,Sub-Sahara Africa
GAB,40,158769.9163551,Emerging Market Economies,Sub-Sahara Africa
GAB,50,85077.81975329155,Emerging Market Economies,Sub-Sahara Africa
GAB,60,171943.43134365647,Emerging Market Economies,Sub-Sahara Africa
GAB,70,91478.24068311793,Emerging Market Economies,Sub-Sahara Africa
GAB,80,87695.25306220772,Emerging Market Economies,Sub-Sahara Africa
GAB,90,70895.20946012824,Emerging Market Economies,Sub-Sahara Africa
GAB,100,48012.693922848295,Emerging Market Economies,Sub-Sahara Africa
GMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
GMB,20,157048.50679625015,Low Income Developing Countries,Sub-Sahara Africa
GMB,30,139985.20593626818,Low Income Developing Countries,Sub-Sahara Africa
GMB,40,260195.91576535656,Low Income Developing Countries,Sub-Sahara Africa
GMB,50,74940.87893802914,Low Income Developing Countries,Sub-Sahara Africa
GMB,60,119375.82841229267,Low Income Developing Countries,Sub-Sahara Africa
GMB,70,135445.39050777513,Low Income Developing Countries,Sub-Sahara Africa
GMB,80,70709.90572322923,Low Income Developing Countries,Sub-Sahara Africa
GMB,90,74962.37125556801,Low Income Developing Countries,Sub-Sahara Africa
GMB,100,41977.1453548881,Low Income Developing Countries,Sub-Sahara Africa
GEO,10,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,20,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,30,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,40,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,50,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,60,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,70,0.0,Emerging Market Economies,Caucasus and Central Asia
GEO,80,162329.67445972338,Emerging Market Economies,Caucasus and Central Asia
GEO,90,117765.030976607,Emerging Market Economies,Caucasus and Central Asia
GEO,100,46598.81099670146,Emerging Market Economies,Caucasus and Central Asia
DEU,10,0.0,Advanced Economies,Advanced Economies
DEU,20,0.0,Advanced Economies,Advanced Economies
DEU,30,0.0,Advanced Economies,Advanced Economies
DEU,40,0.0,Advanced Economies,Advanced Economies
DEU,50,0.0,Advanced Economies,Advanced Economies
DEU,60,0.0,Advanced Economies,Advanced Economies
DEU,70,0.0,Advanced Economies,Advanced Economies
DEU,80,0.0,Advanced Economies,Advanced Economies
DEU,90,0.0,Advanced Economies,Advanced Economies
DEU,100,0.0,Advanced Economies,Advanced Economies
GHA,10,12325476.209912878,Low Income Developing Countries,Sub-Sahara Africa
GHA,20,3080624.434409039,Low Income Developing Countries,Sub-Sahara Africa
GHA,30,1920502.9768432882,Low Income Developing Countries,Sub-Sahara Africa
GHA,40,2064460.4183528407,Low Income Developing Countries,Sub-Sahara Africa
GHA,50,1606291.435169787,Low Income Developing Countries,Sub-Sahara Africa
GHA,60,730029.0677210113,Low Income Developing Countries,Sub-Sahara Africa
GHA,70,651907.7725146429,Low Income Developing Countries,Sub-Sahara Africa
GHA,80,666173.3762228343,Low Income Developing Countries,Sub-Sahara Africa
GHA,90,2637097.054902187,Low Income Developing Countries,Sub-Sahara Africa
GHA,100,2022103.1923174784,Low Income Developing Countries,Sub-Sahara Africa
GRC,10,0.0,Advanced Economies,Advanced Economies
GRC,20,0.0,Advanced Economies,Advanced Economies
GRC,30,0.0,Advanced Economies,Advanced Economies
GRC,40,0.0,Advanced Economies,Advanced Economies
GRC,50,0.0,Advanced Economies,Advanced Economies
GRC,60,0.0,Advanced Economies,Advanced Economies
GRC,70,0.0,Advanced Economies,Advanced Economies
GRC,80,0.0,Advanced Economies,Advanced Economies
GRC,90,0.0,Advanced Economies,Advanced Economies
GRC,100,0.0,Advanced Economies,Advanced Economies
GRD,10,38194.63638606248,Emerging Market Economies,Latin America and the Caribbean
GRD,20,15806.90188274546,Emerging Market Economies,Latin America and the Caribbean
GRD,30,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,40,29662.334397250725,Emerging Market Economies,Latin America and the Caribbean
GRD,50,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,60,12158.052423191044,Emerging Market Economies,Latin America and the Caribbean
GRD,70,7942.641607197699,Emerging Market Economies,Latin America and the Caribbean
GRD,80,0.0,Emerging Market Economies,Latin America and the Caribbean
GRD,90,4589.6788831563335,Emerging Market Economies,Latin America and the Caribbean
GRD,100,4330.452073465568,Emerging Market Economies,Latin America and the Caribbean
GLP,10,129490.1402234508,0.0,0.0
GLP,20,77421.56024201852,0.0,0.0
GLP,30,56707.944193877105,0.0,0.0
GLP,40,57451.25820099089,0.0,0.0
GLP,50,23267.75957140129,0.0,0.0
GLP,60,74619.02773077838,0.0,0.0
GLP,70,19423.521033517598,0.0,0.0
GLP,80,23456.615397938494,0.0,0.0
GLP,90,13791.360597778235,0.0,0.0
GLP,100,4002.747332240395,0.0,0.0
GTM,10,4406964.2449094355,Emerging Market Economies,Latin America and the Caribbean
GTM,20,2198135.0963857393,Emerging Market Economies,Latin America and the Caribbean
GTM,30,2217883.966392329,Emerging Market Economies,Latin America and the Caribbean
GTM,40,2082123.8267753513,Emerging Market Economies,Latin America and the Caribbean
GTM,50,2385584.1955634104,Emerging Market Economies,Latin America and the Caribbean
GTM,60,1797940.2477509973,Emerging Market Economies,Latin America and the Caribbean
GTM,70,1874045.3855298574,Emerging Market Economies,Latin America and the Caribbean
GTM,80,1704413.970691169,Emerging Market Economies,Latin America and the Caribbean
GTM,90,1676964.7586750472,Emerging Market Economies,Latin America and the Caribbean
GTM,100,1775195.3085063237,Emerging Market Economies,Latin America and the Caribbean
GIN,10,4053276.7505371436,Low Income Developing Countries,Sub-Sahara Africa
GIN,20,761797.9909854063,Low Income Developing Countries,Sub-Sahara Africa
GIN,30,1104328.8393472137,Low Income Developing Countries,Sub-Sahara Africa
GIN,40,2206055.6724664615,Low Income Developing Countries,Sub-Sahara Africa
GIN,50,638208.5421892679,Low Income Developing Countries,Sub-Sahara Africa
GIN,60,971478.3076901495,Low Income Developing Countries,Sub-Sahara Africa
GIN,70,1338280.5992093622,Low Income Developing Countries,Sub-Sahara Africa
GIN,80,1246668.839140447,Low Income Developing Countries,Sub-Sahara Africa
GIN,90,828499.6848887135,Low Income Developing Countries,Sub-Sahara Africa
GIN,100,1001230.0814921581,Low Income Developing Countries,Sub-Sahara Africa
GNB,10,854461.0234269543,Low Income Developing Countries,Sub-Sahara Africa
GNB,20,197388.6872607839,Low Income Developing Countries,Sub-Sahara Africa
GNB,30,170451.82174280094,Low Income Developing Countries,Sub-Sahara Africa
GNB,40,222572.12109121218,Low Income Developing Countries,Sub-Sahara Africa
GNB,50,220601.09405286616,Low Income Developing Countries,Sub-Sahara Africa
GNB,60,167163.67789471083,Low Income Developing Countries,Sub-Sahara Africa
GNB,70,147682.96984161923,Low Income Developing Countries,Sub-Sahara Africa
GNB,80,68960.2439471232,Low Income Developing Countries,Sub-Sahara Africa
GNB,90,83027.25625607981,Low Income Developing Countries,Sub-Sahara Africa
GNB,100,55458.61983813775,Low Income Developing Countries,Sub-Sahara Africa
GUY,10,301911.82596043835,Emerging Market Economies,Latin America and the Caribbean
GUY,20,120261.49024260211,Emerging Market Economies,Latin America and the Caribbean
GUY,30,108970.04952253161,Emerging Market Economies,Latin America and the Caribbean
GUY,40,100054.00280897178,Emerging Market Economies,Latin America and the Caribbean
GUY,50,45352.14811790153,Emerging Market Economies,Latin America and the Caribbean
GUY,60,48266.4970688343,Emerging Market Economies,Latin America and the Caribbean
GUY,70,53551.78123818554,Emerging Market Economies,Latin America and the Caribbean
GUY,80,40844.07943320955,Emerging Market Economies,Latin America and the Caribbean
GUY,90,57086.31433313048,Emerging Market Economies,Latin America and the Caribbean
GUY,100,236276.35331693426,Emerging Market Economies,Latin America and the Caribbean
HTI,10,5381933.953037175,Low Income Developing Countries,Latin America and the Caribbean
HTI,20,2543317.4493784686,Low Income Developing Countries,Latin America and the Caribbean
HTI,30,2177839.81495604,Low Income Developing Countries,Latin America and the Caribbean
HTI,40,1634789.076138333,Low Income Developing Countries,Latin America and the Caribbean
HTI,50,674599.8615754547,Low Income Developing Countries,Latin America and the Caribbean
HTI,60,727932.4202144676,Low Income Developing Countries,Latin America and the Caribbean
HTI,70,1796849.5715210899,Low Income Developing Countries,Latin America and the Caribbean
HTI,80,1134858.9819540095,Low Income Developing Countries,Latin America and the Caribbean
HTI,90,1050983.342959431,Low Income Developing Countries,Latin America and the Caribbean
HTI,100,712195.7712289785,Low Income Developing Countries,Latin America and the Caribbean
HND,10,4091126.769337146,Low Income Developing Countries,Latin America and the Caribbean
HND,20,856829.3214460253,Low Income Developing Countries,Latin America and the Caribbean
HND,30,566936.903310034,Low Income Developing Countries,Latin America and the Caribbean
HND,40,613345.6270117857,Low Income Developing Countries,Latin America and the Caribbean
HND,50,782018.4092454424,Low Income Developing Countries,Latin America and the Caribbean
HND,60,85933.41941608748,Low Income Developing Countries,Latin America and the Caribbean
HND,70,131200.5550305425,Low Income Developing Countries,Latin America and the Caribbean
HND,80,85284.1206944127,Low Income Developing Countries,Latin America and the Caribbean
HND,90,422774.38664947485,Low Income Developing Countries,Latin America and the Caribbean
HND,100,562790.6786072906,Low Income Developing Countries,Latin America and the Caribbean
HKG,10,2124447.61304099,Advanced Economies,Advanced Economies
HKG,20,2023283.4409914196,Advanced Economies,Advanced Economies
HKG,30,2731432.645338417,Advanced Economies,Advanced Economies
HKG,40,303492.5161487129,Advanced Economies,Advanced Economies
HKG,50,859895.4624213533,Advanced Economies,Advanced Economies
HKG,60,2304295.0300180055,Advanced Economies,Advanced Economies
HKG,70,575371.228531935,Advanced Economies,Advanced Economies
HKG,80,657567.1183222116,Advanced Economies,Advanced Economies
HKG,90,1048060.8224335551,Advanced Economies,Advanced Economies
HKG,100,493175.33874165843,Advanced Economies,Advanced Economies
HUN,10,4716887.188042115,Emerging Market Economies,Emerging and Developing Europe
HUN,20,1113689.757276321,Emerging Market Economies,Emerging and Developing Europe
HUN,30,1009233.2485751176,Emerging Market Economies,Emerging and Developing Europe
HUN,40,868821.0957852945,Emerging Market Economies,Emerging and Developing Europe
HUN,50,685066.2401523113,Emerging Market Economies,Emerging and Developing Europe
HUN,60,654974.3985693089,Emerging Market Economies,Emerging and Developing Europe
HUN,70,489741.5047446649,Emerging Market Economies,Emerging and Developing Europe
HUN,80,490310.26027687173,Emerging Market Economies,Emerging and Developing Europe
HUN,90,427251.7530549847,Emerging Market Economies,Emerging and Developing Europe
HUN,100,8829.023438445776,Emerging Market Economies,Emerging and Developing Europe
ISL,10,301469.23270772106,Advanced Economies,Advanced Economies
ISL,20,15887.921983293074,Advanced Economies,Advanced Economies
ISL,30,15245.756865907317,Advanced Economies,Advanced Economies
ISL,40,7531.473544052013,Advanced Economies,Advanced Economies
ISL,50,22494.92956816592,Advanced Economies,Advanced Economies
ISL,60,17268.332339885,Advanced Economies,Advanced Economies
ISL,70,25378.512239479536,Advanced Economies,Advanced Economies
ISL,80,23393.665512876658,Advanced Economies,Advanced Economies
ISL,90,17707.751205841356,Advanced Economies,Advanced Economies
ISL,100,45230.29587430796,Advanced Economies,Advanced Economies
IND,10,250635229.33086178,Emerging Market Economies,Emerging and Developing Asia
IND,20,188967175.11296117,Emerging Market Economies,Emerging and Developing Asia
IND,30,135220130.31456178,Emerging Market Economies,Emerging and Developing Asia
IND,40,87106311.33581463,Emerging Market Economies,Emerging and Developing Asia
IND,50,104982184.81546123,Emerging Market Economies,Emerging and Developing Asia
IND,60,87416260.04964831,Emerging Market Economies,Emerging and Developing Asia
IND,70,77180679.33082618,Emerging Market Economies,Emerging and Developing Asia
IND,80,79532310.44866535,Emerging Market Economies,Emerging and Developing Asia
IND,90,85262847.08563547,Emerging Market Economies,Emerging and Developing Asia
IND,100,22237583.575433787,Emerging Market Economies,Emerging and Developing Asia
IDN,10,66026023.67400433,Emerging Market Economies,Emerging and Developing Asia
IDN,20,48196607.10680079,Emerging Market Economies,Emerging and Developing Asia
IDN,30,44005525.147610515,Emerging Market Economies,Emerging and Developing Asia
IDN,40,23439862.156190865,Emerging Market Economies,Emerging and Developing Asia
IDN,50,11759431.121471133,Emerging Market Economies,Emerging and Developing Asia
IDN,60,11736972.570054876,Emerging Market Economies,Emerging and Developing Asia
IDN,70,9763713.307864226,Emerging Market Economies,Emerging and Developing Asia
IDN,80,8749823.10451298,Emerging Market Economies,Emerging and Developing Asia
IDN,90,5945458.058896501,Emerging Market Economies,Emerging and Developing Asia
IDN,100,8175063.4623797145,Emerging Market Economies,Emerging and Developing Asia
IRN,10,9957195.072745267,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,20,6114056.468955344,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,30,3887613.9914181367,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,40,2992969.814098619,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,50,2401267.8815435995,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,60,1930216.3457019497,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,70,3128884.4889867636,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,80,3330299.1750057614,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,90,4993580.424050585,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRN,100,1766504.222844933,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
IRQ,10,12117228.477634333,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
